sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
S0000132,BMWV0002905,D0042,C004298,2024-07-08,X3,Asia,53819.12,12
S0008802,BMWV0006526,D0064,C002765,2024-07-08,5 Series,Europe,63602.49,4
S0001949,BMWV0007176,D0073,C001534,2024-07-08,i4,Middle East,54901.59,5
S0013859,BMWV0006411,D0071,C004398,2024-07-09,3 Series,North America,48594.58,17
S0001222,BMWV0004885,D0001,C001776,2024-07-09,X5,Asia,76154.45,9
S0004891,BMWV0004447,D0042,C003813,2024-07-09,3 Series,North America,48133.82,9
S0002335,BMWV0002136,D0014,C004932,2024-07-09,X3,North America,54845.44,16
S0011652,BMWV0005626,D0018,C000417,2024-07-09,i4,North America,60336.92,10
S0004815,BMWV0009454,D0026,C004884,2024-07-09,5 Series,Oceania,57667.19,5
S0004799,BMWV0000098,D0024,C003501,2024-07-09,3 Series,Europe,47076.3,10
S0008644,BMWV0011754,D0040,C001884,2024-07-09,X3,Europe,56298.41,12
S0016974,BMWV0009184,D0003,C004649,2024-07-09,X1,Middle East,44739.06,14
S0016436,BMWV0002732,D0084,C004536,2024-07-09,3 Series,Europe,46497.58,9
S0012346,BMWV0001786,D0031,C001746,2024-07-09,3 Series,Oceania,46121.46,7
S0011104,BMWV0005712,D0028,C002319,2024-07-09,X3,Asia,55224.05,23
S0011785,BMWV0005499,D0007,C003531,2024-07-09,3 Series,Asia,47599.31,16
S0000256,BMWV0011100,D0033,C000114,2024-07-09,5 Series,Africa,63909.9,8
S0017876,BMWV0008357,D0043,C004906,2024-07-09,iX,North America,88628.5,6
S0013040,BMWV0001423,D0032,C001060,2024-07-10,7 Series,Middle East,94561.17,1
S0001261,BMWV0003194,D0027,C002498,2024-07-10,X1,Middle East,44409.64,13
S0003911,BMWV0005697,D0098,C003715,2024-07-10,X5,Europe,83981.19,5
S0011415,BMWV0009236,D0061,C000954,2024-07-10,X5,Europe,75062.13,7
S0007144,BMWV0001437,D0092,C000161,2024-07-10,X5,North America,77257.51,8
S0011467,BMWV0009621,D0007,C002021,2024-07-10,X3,Oceania,53621.93,9
S0012136,BMWV0001357,D0008,C004727,2024-07-10,3 Series,Europe,46007.83,19
S0004010,BMWV0003614,D0060,C002660,2024-07-10,5 Series,Europe,64181.3,11
S0005287,BMWV0002930,D0040,C002959,2024-07-10,X5,Middle East,78098.81,10
S0008036,BMWV0006884,D0037,C001591,2024-07-10,2 Series,Europe,40181.56,8
S0003746,BMWV0000694,D0015,C003388,2024-07-10,X3,North America,56560.94,12
S0006740,BMWV0006735,D0028,C000797,2024-07-10,i4,Asia,59944.0,10
S0003125,BMWV0001681,D0046,C001470,2024-07-10,2 Series,Asia,43548.89,14
S0001887,BMWV0007569,D0022,C002056,2024-07-10,X3,Middle East,53371.05,13
S0000403,BMWV0005817,D0026,C001604,2024-07-10,3 Series,North America,47084.75,13
S0015810,BMWV0006415,D0077,C000323,2024-07-10,2 Series,North America,43962.69,14
S0003765,BMWV0009853,D0024,C004690,2024-07-10,iX,Europe,88473.17,7
S0007584,BMWV0002073,D0045,C003582,2024-07-10,3 Series,North America,47902.25,17
S0012681,BMWV0006113,D0066,C003643,2024-07-10,X3,Middle East,53973.79,18
S0013813,BMWV0006710,D0038,C004576,2024-07-10,X3,Asia,56393.12,15
S0014312,BMWV0002345,D0015,C004318,2024-07-10,X1,Europe,42834.98,17
S0004003,BMWV0004312,D0005,C002234,2024-07-10,2 Series,Europe,44322.52,17
S0003144,BMWV0001679,D0045,C003416,2024-07-11,5 Series,Asia,62605.98,10
S0005018,BMWV0005819,D0063,C000924,2024-07-11,X7,Middle East,119675.0,2
S0004430,BMWV0002405,D0039,C000378,2024-07-11,X1,Middle East,42427.86,20
S0006944,BMWV0001330,D0007,C003384,2024-07-11,X1,Oceania,43661.4,16
S0011675,BMWV0010470,D0060,C002132,2024-07-11,3 Series,Asia,50958.81,11
S0016624,BMWV0007056,D0086,C003731,2024-07-11,5 Series,Asia,57447.99,11
S0015594,BMWV0009400,D0008,C003954,2024-07-11,i4,Europe,64228.39,8
S0012097,BMWV0009092,D0080,C001193,2024-07-11,X5,Asia,81160.48,7
S0003451,BMWV0002285,D0029,C000643,2024-07-11,3 Series,Asia,49118.31,17
S0011380,BMWV0004559,D0057,C000101,2024-07-11,5 Series,Europe,56282.89,10
S0010963,BMWV0007148,D0091,C004732,2024-07-11,iX,North America,92570.94,5
S0003669,BMWV0003995,D0074,C000169,2024-07-11,2 Series,North America,41661.55,14
S0016285,BMWV0006873,D0081,C002712,2024-07-11,X1,Middle East,48728.5,20
S0009769,BMWV0001139,D0043,C002921,2024-07-11,X1,Europe,45221.47,11
S0012759,BMWV0011045,D0011,C004090,2024-07-12,3 Series,Middle East,48493.37,12
S0000920,BMWV0004035,D0040,C001997,2024-07-12,X5,Asia,79248.46,10
S0002699,BMWV0000696,D0012,C002290,2024-07-12,X1,North America,47405.11,26
S0005731,BMWV0009186,D0097,C004125,2024-07-12,2 Series,Asia,43039.63,10
S0004301,BMWV0006636,D0098,C003247,2024-07-12,i4,Europe,56797.41,7
S0002679,BMWV0006484,D0093,C003385,2024-07-12,7 Series,Asia,92315.55,4
S0003481,BMWV0003311,D0007,C000587,2024-07-12,2 Series,Asia,41198.81,14
S0012885,BMWV0004558,D0072,C002970,2024-07-12,X5,Europe,75945.64,10
S0005409,BMWV0005539,D0077,C001566,2024-07-12,X1,Europe,45231.64,15
S0001370,BMWV0007365,D0066,C000705,2024-07-12,2 Series,Asia,42375.63,9
S0016390,BMWV0003794,D0056,C000796,2024-07-12,7 Series,North America,100637.51,4
S0008482,BMWV0007642,D0051,C001871,2024-07-12,i4,Middle East,57340.52,7
S0011608,BMWV0006201,D0078,C001251,2024-07-12,X1,Asia,44837.75,23
S0016813,BMWV0001644,D0064,C000586,2024-07-12,X3,North America,53615.08,17
S0010497,BMWV0007595,D0095,C002605,2024-07-12,2 Series,Asia,39279.19,16
S0000730,BMWV0005676,D0084,C001954,2024-07-12,X1,North America,44826.2,17
S0016270,BMWV0006228,D0046,C003688,2024-07-12,X1,Oceania,45296.31,10
S0011456,BMWV0011098,D0038,C001917,2024-07-12,X1,Middle East,45040.66,13
S0002438,BMWV0008804,D0017,C002356,2024-07-12,3 Series,North America,48457.94,15
S0011021,BMWV0009076,D0057,C004179,2024-07-12,X5,Oceania,83776.51,7
S0002535,BMWV0011444,D0056,C000457,2024-07-13,3 Series,Africa,46308.37,5
S0007820,BMWV0001017,D0099,C003524,2024-07-13,2 Series,North America,41780.4,9
S0008387,BMWV0009461,D0088,C002906,2024-07-13,X1,North America,47293.6,20
S0014862,BMWV0002467,D0065,C002656,2024-07-13,X7,Asia,113001.46,5
S0015737,BMWV0011365,D0046,C001574,2024-07-13,iX,Europe,86694.99,3
S0004385,BMWV0000235,D0085,C000681,2024-07-13,3 Series,Europe,45979.81,15
S0015749,BMWV0008097,D0098,C003887,2024-07-13,X3,Europe,54792.34,14
S0008146,BMWV0004477,D0011,C001850,2024-07-13,X5,Europe,75890.25,14
S0004326,BMWV0003730,D0090,C004104,2024-07-13,X3,North America,52497.87,15
S0004246,BMWV0004893,D0092,C001250,2024-07-13,7 Series,Asia,102994.28,6
S0003565,BMWV0011532,D0006,C003683,2024-07-13,X3,Asia,54155.42,11
S0003426,BMWV0010063,D0015,C002064,2024-07-13,5 Series,Middle East,61232.14,6
S0002878,BMWV0001350,D0077,C001812,2024-07-13,X3,Asia,58003.19,11
S0014162,BMWV0008512,D0013,C001753,2024-07-13,X3,Middle East,52328.06,11
S0006713,BMWV0001675,D0071,C004598,2024-07-13,i4,Asia,59789.29,10
S0010420,BMWV0008716,D0086,C004716,2024-07-14,5 Series,Asia,59996.61,14
S0007452,BMWV0002042,D0017,C000426,2024-07-14,5 Series,Asia,60120.31,16
S0015954,BMWV0004693,D0029,C003695,2024-07-14,iX,North America,91010.58,4
S0009463,BMWV0006054,D0023,C001345,2024-07-14,i4,Asia,56901.62,8
S0005685,BMWV0009696,D0008,C000500,2024-07-14,i4,Europe,57674.28,9
S0010368,BMWV0001912,D0029,C000520,2024-07-14,i4,North America,53736.21,9
S0002286,BMWV0008880,D0030,C003106,2024-07-14,X1,North America,45960.57,13
S0015992,BMWV0011584,D0095,C004471,2024-07-14,iX,North America,87923.93,8
S0005682,BMWV0007295,D0076,C003664,2024-07-14,X5,North America,76627.56,9
S0009602,BMWV0000075,D0019,C002567,2024-07-14,X1,Asia,45270.15,12
S0000811,BMWV0004072,D0088,C000059,2024-07-14,3 Series,Asia,46834.23,15
S0002150,BMWV0001310,D0047,C002680,2024-07-14,X3,Asia,55966.51,19
S0010215,BMWV0000538,D0065,C003492,2024-07-14,2 Series,Asia,40351.62,7
S0009818,BMWV0002113,D0088,C004827,2024-07-14,iX,Oceania,82903.56,8
S0003353,BMWV0003371,D0072,C001732,2024-07-14,iX,North America,87006.62,3
S0006923,BMWV0007026,D0080,C002645,2024-07-14,X5,Europe,80202.56,8
S0012457,BMWV0003537,D0087,C002822,2024-07-14,X3,North America,52427.18,11
S0017762,BMWV0006198,D0085,C004992,2024-07-14,X1,Oceania,42246.02,6
S0015388,BMWV0006150,D0044,C004112,2024-07-14,2 Series,Europe,41593.08,18
S0012513,BMWV0006093,D0086,C004406,2024-07-14,X5,Europe,75747.07,11
S0012819,BMWV0002009,D0013,C001330,2024-07-15,X1,Europe,43306.39,15
S0015852,BMWV0008229,D0071,C002386,2024-07-15,X1,Europe,44240.38,14
S0004830,BMWV0008639,D0026,C001826,2024-07-15,X1,Europe,45209.35,13
S0013342,BMWV0003557,D0082,C003043,2024-07-15,X5,Asia,81651.17,10
S0008465,BMWV0004996,D0090,C003944,2024-07-15,X7,Europe,117069.57,2
S0005492,BMWV0002775,D0073,C000762,2024-07-15,5 Series,Europe,60923.47,11
S0005320,BMWV0006181,D0094,C002637,2024-07-15,X7,Asia,116840.53,3
S0012556,BMWV0002181,D0036,C003894,2024-07-15,7 Series,Asia,92658.25,5
S0009113,BMWV0000618,D0069,C003160,2024-07-15,X1,Asia,43351.67,16
S0003181,BMWV0009708,D0065,C001073,2024-07-15,X3,Asia,55698.01,17
S0004611,BMWV0005613,D0098,C002279,2024-07-15,3 Series,Asia,46666.66,17
S0006327,BMWV0009308,D0085,C003233,2024-07-16,X7,Asia,116730.95,4
S0007054,BMWV0000211,D0038,C002161,2024-07-16,2 Series,Asia,41659.03,14
S0007698,BMWV0008322,D0067,C003040,2024-07-16,X3,Asia,55532.9,15
S0011230,BMWV0004127,D0078,C001118,2024-07-16,i4,Asia,58475.26,9
S0000797,BMWV0004581,D0050,C000608,2024-07-16,X5,North America,80399.61,11
S0002188,BMWV0004245,D0065,C001349,2024-07-16,X1,Europe,44636.15,13
S0009402,BMWV0008516,D0074,C004987,2024-07-16,iX,Oceania,91595.39,6
S0017031,BMWV0004778,D0023,C000666,2024-07-16,X5,North America,76969.52,13
S0010814,BMWV0003195,D0066,C001163,2024-07-16,X3,North America,56120.4,12
S0001507,BMWV0006398,D0045,C001343,2024-07-16,7 Series,Europe,95475.94,4
S0016211,BMWV0006640,D0023,C002162,2024-07-16,X7,North America,118814.16,2
S0000162,BMWV0007397,D0016,C003647,2024-07-16,2 Series,Asia,38903.06,8
S0002774,BMWV0010524,D0036,C000199,2024-07-16,X1,Asia,46411.86,17
S0011679,BMWV0008323,D0033,C001817,2024-07-16,3 Series,Middle East,49076.86,17
S0012693,BMWV0002461,D0072,C002046,2024-07-16,i4,Asia,59398.13,15
S0002096,BMWV0008738,D0007,C004216,2024-07-16,7 Series,Middle East,96106.03,4
S0003023,BMWV0002416,D0040,C002181,2024-07-17,7 Series,Asia,93150.39,4
S0002156,BMWV0002248,D0042,C004703,2024-07-17,2 Series,Africa,41257.04,8
S0013953,BMWV0011867,D0065,C001776,2024-07-17,2 Series,North America,42040.36,8
S0005551,BMWV0010208,D0041,C002258,2024-07-17,X1,Europe,43935.94,22
S0001319,BMWV0011154,D0062,C000068,2024-07-17,X3,Africa,56539.48,10
S0016027,BMWV0004829,D0027,C002551,2024-07-17,7 Series,Asia,98206.48,3
S0011324,BMWV0004698,D0086,C003388,2024-07-17,3 Series,Oceania,45156.38,9
S0010604,BMWV0003836,D0045,C004035,2024-07-17,5 Series,North America,62730.06,15
S0013917,BMWV0010759,D0035,C001800,2024-07-17,X1,Asia,44169.07,26
S0004826,BMWV0006862,D0032,C004416,2024-07-17,X3,Africa,54609.72,8
S0005237,BMWV0005501,D0039,C002612,2024-07-17,X7,North America,104084.28,2
S0011564,BMWV0005537,D0004,C002079,2024-07-17,3 Series,North America,49504.14,14
S0015257,BMWV0002199,D0062,C000414,2024-07-17,X3,North America,56806.76,15
S0001903,BMWV0009779,D0040,C002727,2024-07-18,X3,Asia,56528.07,22
S0007960,BMWV0000886,D0094,C000034,2024-07-18,5 Series,Asia,62433.28,17
S0010684,BMWV0005185,D0095,C004910,2024-07-18,5 Series,Europe,61435.87,14
S0006391,BMWV0009668,D0025,C001517,2024-07-18,X1,North America,42376.84,17
S0015525,BMWV0004906,D0024,C002335,2024-07-18,X1,Middle East,47006.94,16
S0005966,BMWV0001269,D0018,C000624,2024-07-18,X7,Middle East,110550.48,7
S0009291,BMWV0009908,D0064,C001682,2024-07-18,i4,Asia,56654.79,4
S0000090,BMWV0009743,D0051,C001956,2024-07-19,i4,Middle East,56111.84,6
S0001043,BMWV0004696,D0062,C002568,2024-07-19,X5,Europe,77970.23,8
S0017831,BMWV0005678,D0001,C003252,2024-07-19,5 Series,Asia,63289.59,16
S0004352,BMWV0006208,D0044,C003181,2024-07-19,5 Series,Europe,62628.81,13
S0002329,BMWV0001620,D0090,C000281,2024-07-19,X1,Asia,45870.29,17
S0014895,BMWV0003327,D0072,C004618,2024-07-19,3 Series,North America,46611.62,11
S0002696,BMWV0003977,D0081,C000210,2024-07-19,7 Series,North America,106348.67,12
S0009555,BMWV0008322,D0016,C003212,2024-07-19,X7,Europe,119320.95,3
S0017209,BMWV0002388,D0009,C003260,2024-07-19,X3,Middle East,58355.67,15
S0003792,BMWV0004411,D0034,C002803,2024-07-19,2 Series,North America,42278.82,13
S0015251,BMWV0001785,D0038,C004632,2024-07-19,3 Series,Europe,48177.22,16
S0009745,BMWV0004678,D0098,C002393,2024-07-19,7 Series,North America,95539.21,8
S0005656,BMWV0010699,D0025,C004022,2024-07-19,X5,Europe,77123.52,7
S0002581,BMWV0000824,D0083,C004520,2024-07-19,3 Series,North America,45741.98,16
S0017271,BMWV0002387,D0092,C004088,2024-07-19,2 Series,Europe,42189.06,12
S0017151,BMWV0001049,D0057,C000071,2024-07-19,i4,Middle East,57481.8,13
S0015244,BMWV0001982,D0058,C002073,2024-07-19,2 Series,Europe,39709.25,10
S0011835,BMWV0001865,D0019,C004253,2024-07-19,X1,North America,43412.57,18
S0010802,BMWV0011550,D0063,C004558,2024-07-19,i4,North America,56116.42,12
S0015687,BMWV0010114,D0047,C002188,2024-07-19,X3,North America,56331.23,13
S0004118,BMWV0003945,D0015,C001871,2024-07-19,3 Series,North America,46177.2,13
S0015606,BMWV0002209,D0037,C004176,2024-07-20,X3,Asia,53519.18,14
S0007155,BMWV0004469,D0033,C000133,2024-07-20,2 Series,Oceania,40971.53,7
S0016347,BMWV0008527,D0041,C000766,2024-07-20,X3,North America,53195.21,13
S0002052,BMWV0010778,D0012,C003838,2024-07-20,i4,North America,61017.88,6
S0015174,BMWV0002934,D0001,C001676,2024-07-20,X3,Asia,52748.81,11
S0009723,BMWV0011059,D0010,C001992,2024-07-20,X7,Middle East,122084.42,3
S0000057,BMWV0002633,D0058,C002029,2024-07-20,iX,Asia,87182.55,8
S0013023,BMWV0006933,D0009,C004100,2024-07-20,X3,Oceania,56868.97,11
S0010259,BMWV0002778,D0076,C002182,2024-07-20,2 Series,North America,42201.48,14
S0017374,BMWV0006919,D0027,C001384,2024-07-20,5 Series,North America,61984.12,9
S0017433,BMWV0010128,D0095,C000974,2024-07-20,i4,Africa,59666.74,5
S0008702,BMWV0005546,D0072,C001947,2024-07-20,3 Series,Asia,46313.21,13
S0015831,BMWV0000204,D0058,C001214,2024-07-20,2 Series,North America,39949.76,13
S0008333,BMWV0009869,D0039,C002003,2024-07-20,i4,North America,58914.37,8
S0016583,BMWV0007873,D0043,C001371,2024-07-20,3 Series,Asia,50039.7,17
S0011402,BMWV0000841,D0067,C004110,2024-07-20,iX,North America,89242.92,8
S0013665,BMWV0001920,D0053,C004241,2024-07-20,X3,Asia,53806.92,16
S0000868,BMWV0007176,D0048,C001409,2024-07-20,X1,North America,45940.27,17
S0013466,BMWV0007978,D0074,C004331,2024-07-20,iX,Europe,82385.41,10
S0013684,BMWV0000860,D0016,C001154,2024-07-20,X5,Africa,77458.4,2
S0003198,BMWV0006359,D0018,C003825,2024-07-20,X3,North America,54632.25,16
S0016329,BMWV0005771,D0078,C003577,2024-07-20,2 Series,Asia,40151.09,14
S0010587,BMWV0000949,D0020,C001531,2024-07-20,i4,North America,56984.07,6
S0007011,BMWV0006605,D0023,C001151,2024-07-20,7 Series,Asia,93660.83,3
S0002508,BMWV0011301,D0078,C003931,2024-07-20,3 Series,Europe,49825.49,24
S0001988,BMWV0005836,D0081,C003099,2024-07-21,7 Series,Africa,98946.01,2
S0007648,BMWV0001005,D0087,C003896,2024-07-21,2 Series,Asia,41203.11,14
S0017733,BMWV0006777,D0067,C004592,2024-07-21,X1,North America,43183.76,20
S0007009,BMWV0006393,D0014,C000740,2024-07-21,3 Series,Asia,49724.65,15
S0007984,BMWV0002288,D0037,C004171,2024-07-21,2 Series,Europe,40143.39,12
S0003287,BMWV0009031,D0007,C003206,2024-07-21,X1,North America,43714.91,15
S0000492,BMWV0003265,D0019,C004379,2024-07-21,iX,Africa,82159.88,3
S0011447,BMWV0009897,D0024,C004764,2024-07-21,2 Series,Asia,42272.54,12
S0004008,BMWV0006044,D0019,C002786,2024-07-21,3 Series,North America,45663.55,11
S0000155,BMWV0003915,D0071,C004738,2024-07-21,iX,Middle East,91310.53,4
S0016053,BMWV0002325,D0019,C004379,2024-07-21,X1,Oceania,46173.51,15
S0014577,BMWV0008378,D0059,C003585,2024-07-21,i4,North America,59889.61,11
S0013247,BMWV0000041,D0021,C003494,2024-07-22,X1,Asia,44934.45,24
S0007522,BMWV0002444,D0095,C001712,2024-07-22,X1,Oceania,45026.29,9
S0006015,BMWV0003260,D0071,C002426,2024-07-22,X5,Europe,75543.4,14
S0017668,BMWV0009817,D0075,C000591,2024-07-22,7 Series,Middle East,99596.72,2
S0013475,BMWV0006010,D0036,C003993,2024-07-22,X3,Europe,57319.69,8
S0015220,BMWV0007964,D0077,C004167,2024-07-22,7 Series,Europe,98892.17,3
S0008625,BMWV0007741,D0037,C004860,2024-07-22,iX,North America,94396.73,7
S0003580,BMWV0006022,D0098,C002361,2024-07-22,X1,Asia,46534.14,10
S0005681,BMWV0011411,D0067,C002863,2024-07-22,iX,Asia,87667.48,7
S0011508,BMWV0009914,D0076,C003263,2024-07-22,5 Series,Middle East,59044.73,14
S0011135,BMWV0010106,D0024,C004446,2024-07-22,3 Series,Europe,48575.66,21
S0012618,BMWV0008989,D0002,C003257,2024-07-22,5 Series,Asia,63378.68,11
S0006877,BMWV0007317,D0050,C003197,2024-07-22,3 Series,North America,47460.07,15
S0006153,BMWV0004583,D0049,C003583,2024-07-22,X5,Oceania,72677.29,3
S0008053,BMWV0000417,D0070,C002166,2024-07-22,5 Series,Asia,59716.46,14
S0015908,BMWV0010437,D0054,C000622,2024-07-22,7 Series,Asia,98345.91,3
S0016092,BMWV0008744,D0097,C002822,2024-07-23,X3,Europe,58640.44,14
S0014298,BMWV0009203,D0067,C003912,2024-07-23,X3,Asia,58182.5,17
S0003437,BMWV0006684,D0036,C004666,2024-07-23,3 Series,Oceania,49600.69,5
S0013898,BMWV0011175,D0061,C004595,2024-07-23,2 Series,Asia,41892.88,9
S0016910,BMWV0009704,D0014,C003556,2024-07-23,X5,Oceania,74715.9,4
S0012378,BMWV0008792,D0040,C002170,2024-07-23,X1,North America,44335.73,18
S0013736,BMWV0006304,D0069,C002723,2024-07-23,2 Series,Middle East,43522.95,12
S0008417,BMWV0000295,D0097,C002878,2024-07-23,2 Series,Oceania,41653.1,9
S0007346,BMWV0010693,D0058,C002542,2024-07-23,X5,Asia,74606.84,5
S0010550,BMWV0004221,D0035,C000001,2024-07-23,2 Series,North America,43023.82,23
S0009708,BMWV0002720,D0056,C001860,2024-07-23,X1,Middle East,47040.54,16
S0002144,BMWV0007937,D0093,C004944,2024-07-23,iX,Europe,84243.15,7
S0007699,BMWV0004701,D0057,C000735,2024-07-23,X7,Europe,112662.96,4
S0000615,BMWV0002270,D0100,C003255,2024-07-23,X1,Oceania,48135.09,10
S0014721,BMWV0007239,D0038,C004331,2024-07-23,X3,Europe,58229.52,10
S0003077,BMWV0000579,D0023,C003812,2024-07-24,2 Series,North America,41093.6,10
S0003416,BMWV0001772,D0074,C000846,2024-07-24,X1,Oceania,46072.27,13
S0010282,BMWV0009094,D0087,C001697,2024-07-24,iX,Asia,84222.88,1
S0001329,BMWV0011522,D0003,C001331,2024-07-24,X1,North America,45249.39,19
S0013611,BMWV0004218,D0047,C004348,2024-07-24,3 Series,Europe,48673.81,14
S0004376,BMWV0004820,D0094,C000261,2024-07-24,i4,Asia,60188.32,10
S0003503,BMWV0002622,D0011,C003474,2024-07-24,X3,Oceania,56007.89,17
S0014992,BMWV0010027,D0004,C000845,2024-07-24,3 Series,Asia,47166.11,16
S0000049,BMWV0002247,D0007,C000178,2024-07-24,2 Series,North America,41636.97,14
S0005591,BMWV0001653,D0076,C004613,2024-07-24,iX,Europe,87499.86,10
S0009748,BMWV0003620,D0061,C001172,2024-07-24,X5,Asia,77919.69,5
S0004406,BMWV0009603,D0028,C003354,2024-07-24,2 Series,Asia,42939.69,10
S0014116,BMWV0005730,D0029,C001603,2024-07-24,X3,Asia,56667.01,12
S0012764,BMWV0000972,D0097,C004404,2024-07-24,X3,Oceania,56907.22,6
S0009937,BMWV0010006,D0080,C003977,2024-07-25,2 Series,North America,42319.21,15
S0003681,BMWV0001721,D0082,C002943,2024-07-25,iX,North America,86382.45,7
S0013679,BMWV0011691,D0030,C002841,2024-07-25,X5,Asia,80498.26,8
S0003629,BMWV0005743,D0034,C000332,2024-07-25,2 Series,North America,43155.26,9
S0017869,BMWV0005008,D0062,C000985,2024-07-25,3 Series,North America,51212.43,13
S0011810,BMWV0011768,D0042,C003737,2024-07-25,7 Series,Africa,94340.78,1
S0005579,BMWV0006518,D0045,C001862,2024-07-25,iX,North America,87809.73,5
S0008966,BMWV0007201,D0060,C004800,2024-07-25,X1,Middle East,42767.78,11
S0017934,BMWV0002926,D0100,C000178,2024-07-25,X3,Asia,56867.9,15
S0011753,BMWV0011157,D0072,C002127,2024-07-25,X5,Asia,73702.5,9
S0000111,BMWV0010615,D0092,C004121,2024-07-25,X1,North America,46206.89,20
S0013910,BMWV0005342,D0030,C004416,2024-07-25,X3,Africa,52749.3,7
S0017827,BMWV0006630,D0064,C000888,2024-07-25,iX,Europe,84161.34,11
S0011955,BMWV0003187,D0062,C004194,2024-07-25,X3,Middle East,54290.38,11
S0013467,BMWV0010621,D0100,C002317,2024-07-25,X1,Oceania,45588.37,18
S0007681,BMWV0007482,D0019,C000437,2024-07-25,X3,Asia,56053.37,13
S0015474,BMWV0010432,D0063,C003045,2024-07-25,2 Series,Africa,41128.5,10
S0001391,BMWV0006006,D0079,C004927,2024-07-26,X3,Asia,55412.76,17
S0008955,BMWV0008912,D0050,C004962,2024-07-26,iX,Middle East,85403.6,4
S0001312,BMWV0005287,D0055,C003056,2024-07-26,X5,Asia,77617.16,8
S0001722,BMWV0010487,D0043,C003748,2024-07-26,X3,Europe,55453.56,13
S0016995,BMWV0003929,D0003,C001143,2024-07-26,X7,North America,106918.08,6
S0007662,BMWV0000559,D0005,C002074,2024-07-26,X1,Asia,45554.24,13
S0008577,BMWV0001713,D0040,C004886,2024-07-26,5 Series,Asia,65455.71,7
S0013288,BMWV0011934,D0042,C002898,2024-07-26,X1,Europe,45306.08,9
S0012235,BMWV0003056,D0022,C001377,2024-07-26,i4,Middle East,55054.33,4
S0008440,BMWV0011437,D0033,C000596,2024-07-26,X5,Europe,78519.09,14
S0000197,BMWV0010130,D0033,C003426,2024-07-26,X1,Europe,46497.9,12
S0008051,BMWV0003180,D0018,C000272,2024-07-26,X1,Asia,43642.71,21
S0003208,BMWV0004577,D0039,C000249,2024-07-26,X5,Middle East,74840.28,10
S0016105,BMWV0004043,D0017,C004922,2024-07-26,5 Series,Europe,61659.12,11
S0005954,BMWV0006028,D0005,C002353,2024-07-26,2 Series,North America,42832.37,7
S0016687,BMWV0000748,D0012,C003411,2024-07-27,5 Series,Asia,60628.36,6
S0012125,BMWV0001247,D0015,C002401,2024-07-27,X3,Oceania,53958.66,8
S0010124,BMWV0002124,D0016,C003501,2024-07-27,3 Series,Oceania,48691.8,14
S0017795,BMWV0006733,D0093,C004717,2024-07-27,iX,North America,90912.12,7
S0017847,BMWV0010403,D0089,C000073,2024-07-27,X3,Asia,52225.26,13
S0004908,BMWV0001285,D0069,C002068,2024-07-27,X5,Europe,76814.26,4
S0009772,BMWV0010646,D0036,C004674,2024-07-27,X5,Asia,79603.82,8
S0005694,BMWV0010318,D0020,C002657,2024-07-27,X5,Europe,78179.02,8
S0009654,BMWV0004498,D0061,C002446,2024-07-27,X1,Oceania,47208.4,10
S0002758,BMWV0001383,D0055,C002315,2024-07-27,X5,Middle East,77180.52,12
S0013139,BMWV0005898,D0091,C003045,2024-07-27,3 Series,Middle East,47100.8,13
S0013188,BMWV0004193,D0051,C003230,2024-07-27,i4,Middle East,55756.89,6
S0002037,BMWV0004376,D0083,C004112,2024-07-27,X1,Asia,47020.02,17
S0012267,BMWV0000327,D0052,C002201,2024-07-27,X3,North America,52455.16,14
S0004836,BMWV0000647,D0056,C004647,2024-07-27,X1,Asia,43933.74,10
S0005414,BMWV0008839,D0086,C004036,2024-07-28,2 Series,Asia,44245.64,19
S0012792,BMWV0002337,D0099,C001964,2024-07-28,2 Series,Africa,43937.74,10
S0015444,BMWV0006720,D0056,C003576,2024-07-28,3 Series,Oceania,47882.18,17
S0002511,BMWV0008042,D0082,C001381,2024-07-28,X3,Europe,55036.7,11
S0017405,BMWV0007056,D0057,C004148,2024-07-28,7 Series,Asia,97511.58,4
S0002803,BMWV0009216,D0035,C004284,2024-07-28,5 Series,Europe,62312.31,10
S0009223,BMWV0010300,D0081,C004340,2024-07-28,iX,Middle East,93611.14,3
S0017331,BMWV0009785,D0058,C002520,2024-07-28,X3,Europe,56631.34,12
S0005919,BMWV0011474,D0084,C002588,2024-07-28,X1,Asia,47028.4,14
S0001270,BMWV0002706,D0064,C002728,2024-07-28,iX,Europe,83470.27,11
S0010393,BMWV0011408,D0056,C001046,2024-07-28,3 Series,Asia,47371.62,14
S0006821,BMWV0007507,D0019,C000746,2024-07-28,2 Series,Africa,41638.52,11
S0015271,BMWV0011734,D0033,C001789,2024-07-28,5 Series,Asia,59644.32,7
S0008136,BMWV0010570,D0024,C002466,2024-07-28,3 Series,Asia,49674.85,13
S0015333,BMWV0003364,D0098,C002453,2024-07-28,5 Series,North America,62014.07,13
S0006634,BMWV0007199,D0087,C003626,2024-07-28,iX,North America,88133.69,5
S0002924,BMWV0000006,D0011,C001918,2024-07-28,X7,Middle East,118518.12,8
S0003936,BMWV0003480,D0083,C002120,2024-07-28,iX,Asia,86169.43,4
S0017015,BMWV0007513,D0094,C002693,2024-07-28,3 Series,Oceania,45881.76,11
S0011513,BMWV0011089,D0041,C000392,2024-07-28,3 Series,Oceania,50606.67,9
