event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude
EVT0077914,BMW00947,WBA00000000000947,2026-09-28 12:45:00,69.56,73.04,2.62,13.664419,-84.092517
EVT0008741,BMW00526,WBA00000000000526,2026-01-31 08:20:00,13.54,26.74,25.56,13.442069,29.067085
EVT0035459,BMW00215,WBA00000000000215,2026-05-04 02:50:00,25.78,153.81,36.82,36.667713,102.275224
EVT0080474,BMW00065,WBA00000000000065,2026-10-07 10:05:00,60.39,7.18,46.66,9.681596,104.679096
EVT0053061,BMW00153,WBA00000000000153,2026-07-04 05:40:00,95.29,48.28,12.88,43.65109,27.029963
EVT0057723,BMW00036,WBA00000000000036,2026-07-20 10:10:00,64.3,101.5,25.15,13.347328,136.06066
EVT0097224,BMW00096,WBA00000000000096,2026-12-04 13:55:00,64.75,121.95,50.89,16.564158,26.760212
EVT0098504,BMW00414,WBA00000000000414,2026-12-09 00:35:00,,137.18,6.73,27.527024,114.311112
EVT0026125,BMW00052,WBA00000000000052,2026-04-01 17:00:00,93.71,92.89,30.68,16.101899,-37.659666
EVT0040717,BMW00186,WBA00000000000186,2026-05-22 09:00:00,35.6,76.89,47.94,16.744801,116.062209
EVT0057676,BMW00050,WBA00000000000050,2026-07-20 06:15:00,20.4,8.08,22.16,21.287661,-86.603861
EVT0007320,BMW00932,WBA00000000000932,2026-01-26 09:55:00,46.49,104.97,4.86,33.577574,-37.383054
EVT0088015,BMW00313,WBA00000000000313,2026-11-02 14:30:00,51.86,33.16,-6.01,16.410207,43.801016
EVT0010094,BMW00532,WBA00000000000532,2026-02-05 01:05:00,63.8,12.46,43.4,20.193625,132.770812
EVT0002352,BMW00879,WBA00000000000879,2026-01-09 03:55:00,67.51,67.94,28.99,31.293512,-82.825684
EVT0075655,BMW00880,WBA00000000000880,2026-09-20 16:30:00,51.81,38.82,10.14,10.686419,-111.794754
EVT0006105,BMW00331,WBA00000000000331,2026-01-22 04:40:00,65.74,95.89,-9.66,35.592144,-31.463708
EVT0073462,BMW00943,WBA00000000000943,2026-09-13 01:45:00,78.42,13.82,36.9,52.710742,108.161587
EVT0083913,BMW00729,WBA00000000000729,2026-10-19 08:40:00,27.88,115.93,42.06,13.864164,144.518621
EVT0085541,BMW00977,WBA00000000000977,2026-10-25 00:20:00,41.55,33.24,44.25,50.282794,10.67568
EVT0028812,BMW00199,WBA00000000000199,2026-04-11 00:55:00,45.99,145.76,-4.6,24.435262,-50.759996
EVT0036836,BMW00039,WBA00000000000039,2026-05-08 21:35:00,66.27,25.25,51.12,38.919916,106.49766
EVT0052061,BMW00991,WBA00000000000991,2026-06-30 18:20:00,17.23,14.01,27.46,54.332593,-9.618585
EVT0058455,BMW00672,WBA00000000000672,2026-07-22 23:10:00,22.4,137.06,50.66,8.104787,-100.659515
EVT0021867,BMW00502,WBA00000000000502,2026-03-17 22:10:00,48.32,102.65,41.58,22.958924,-12.863772
EVT0019295,BMW00718,WBA00000000000718,2026-03-08 23:50:00,68.14,62.79,6.6,31.938317,-49.591642
EVT0098199,BMW00728,WBA00000000000728,2026-12-07 23:10:00,68.79,42.61,8.88,37.216635,-96.726613
EVT0094074,BMW00577,WBA00000000000577,2026-11-23 15:25:00,71.09,107.28,33.03,42.75625,-47.855408
EVT0047556,BMW00377,WBA00000000000377,2026-06-15 02:55:00,56.34,61.91,4.36,25.709483,117.308297
EVT0066080,BMW00651,WBA00000000000651,2026-08-18 10:35:00,45.92,151.5,49.84,23.272206,3.589936
EVT0095977,BMW00063,WBA00000000000063,2026-11-30 06:00:00,23.68,3.09,35.18,19.267255,111.838081
EVT0023735,BMW00185,WBA00000000000185,2026-03-24 09:50:00,60.97,74.49,21.42,53.888889,-104.953317
EVT0015627,BMW00537,WBA00000000000537,2026-02-24 06:10:00,52.74,53.42,20.96,50.81223,-40.527253
EVT0060203,BMW00307,WBA00000000000307,2026-07-29 00:50:00,93.6,9.91,15.5,28.109673,-31.405039
EVT0043591,BMW00965,WBA00000000000965,2026-06-01 08:30:00,82.76,33.77,15.32,44.252119,-70.930494
EVT0042827,BMW00526,WBA00000000000526,2026-05-29 16:50:00,42.6,53.64,-2.86,41.068144,68.469023
EVT0065860,BMW00920,WBA00000000000920,2026-08-17 16:15:00,75.5,156.95,7.0,39.425495,-18.342769
EVT0000379,BMW00486,WBA00000000000486,2026-01-02 07:30:00,13.92,12.11,18.87,44.143595,-38.218628
EVT0060765,BMW00613,WBA00000000000613,2026-07-30 23:40:00,,15.29,31.35,36.692481,12.58652
EVT0080160,BMW00393,WBA00000000000393,2026-10-06 07:55:00,68.47,125.87,30.26,29.148977,59.554669
EVT0099571,BMW00464,WBA00000000000464,2026-12-12 17:30:00,47.53,63.25,51.24,23.02481,23.360482
EVT0074840,BMW00549,WBA00000000000549,2026-09-17 20:35:00,48.0,144.53,15.77,44.37331,81.860407
EVT0043551,BMW00510,WBA00000000000510,2026-06-01 05:10:00,86.72,50.41,30.64,50.002223,50.414031
EVT0074718,BMW00481,WBA00000000000481,2026-09-17 10:25:00,49.38,123.58,30.53,12.679235,-7.656398
EVT0097131,BMW00123,WBA00000000000123,2026-12-04 06:10:00,18.71,135.31,39.0,12.179419,-104.166769
EVT0034481,BMW00771,WBA00000000000771,2026-04-30 17:20:00,71.4,85.93,18.39,9.287178,-49.655115
EVT0010951,BMW00682,WBA00000000000682,2026-02-08 00:30:00,51.36,43.73,10.7,49.668855,-66.871475
EVT0058380,BMW00721,WBA00000000000721,2026-07-22 16:55:00,58.78,70.32,35.15,13.889578,110.468211
EVT0038140,BMW00875,WBA00000000000875,2026-05-13 10:15:00,71.04,39.67,5.1,24.825508,88.533667
EVT0026463,BMW00254,WBA00000000000254,2026-04-02 21:10:00,34.98,137.14,29.71,11.244293,88.09238
EVT0000104,BMW00500,WBA00000000000500,2026-01-01 08:35:00,55.76,155.43,-3.46,18.657588,34.731817
EVT0006659,BMW00518,WBA00000000000518,2026-01-24 02:50:00,96.06,72.18,51.86,44.314479,-117.136128
EVT0028497,BMW00693,WBA00000000000693,2026-04-09 22:40:00,92.21,155.57,-8.23,21.86594,121.312073
EVT0079293,BMW00326,WBA00000000000326,2026-10-03 07:40:00,43.75,147.01,8.06,12.150909,52.060524
EVT0082403,BMW00994,WBA00000000000994,2026-10-14 02:50:00,34.96,132.54,23.24,37.517546,-62.844778
EVT0062273,BMW00367,WBA00000000000367,2026-08-05 05:20:00,75.85,18.26,-2.15,45.877132,142.078096
EVT0011947,BMW00793,WBA00000000000793,2026-02-11 11:30:00,22.0,73.58,45.91,46.941399,16.776946
EVT0048577,BMW00537,WBA00000000000537,2026-06-18 16:00:00,75.09,40.21,-7.55,52.199112,88.671562
EVT0009827,BMW00161,WBA00000000000161,2026-02-04 02:50:00,83.35,130.21,-4.54,23.44075,-37.62473
EVT0065202,BMW00841,WBA00000000000841,2026-08-15 09:25:00,24.15,95.15,24.29,28.817646,139.835113
EVT0028820,BMW00723,WBA00000000000723,2026-04-11 01:35:00,39.3,125.75,49.41,43.703058,116.247561
EVT0020934,BMW00584,WBA00000000000584,2026-03-14 16:25:00,76.03,124.31,53.73,40.242273,-119.09243
EVT0039549,BMW00864,WBA00000000000864,2026-05-18 07:40:00,99.61,144.04,5.17,39.848484,16.885643
EVT0088072,BMW00773,WBA00000000000773,2026-11-02 19:15:00,62.85,28.58,0.62,35.405957,-106.653115
EVT0043318,BMW00606,WBA00000000000606,2026-05-31 09:45:00,50.96,109.53,47.6,46.956627,9.552827
EVT0075813,BMW00743,WBA00000000000743,2026-09-21 05:40:00,34.57,37.07,34.26,41.932065,-38.786269
EVT0079431,BMW00776,WBA00000000000776,2026-10-03 19:10:00,38.02,67.75,15.85,16.98961,-8.026659
EVT0066689,BMW00367,WBA00000000000367,2026-08-20 13:20:00,42.86,6.37,43.96,27.509808,5.116859
EVT0067326,BMW00885,WBA00000000000885,2026-08-22 18:25:00,91.99,108.23,21.39,38.265303,-33.835356
EVT0010241,BMW00549,WBA00000000000549,2026-02-05 13:20:00,86.62,18.33,36.22,31.722894,39.289459
EVT0043698,BMW00160,WBA00000000000160,2026-06-01 17:25:00,20.45,33.52,9.81,49.847716,-9.329207
EVT0007209,BMW00724,WBA00000000000724,2026-01-26 00:40:00,25.32,6.89,36.59,30.461917,35.307608
EVT0038945,BMW00862,WBA00000000000862,2026-05-16 05:20:00,74.71,77.38,51.3,30.194774,-83.953637
EVT0068942,BMW00417,WBA00000000000417,2026-08-28 09:05:00,53.38,74.68,-0.17,15.611548,49.241657
EVT0097953,BMW00791,WBA00000000000791,2026-12-07 02:40:00,95.89,75.69,50.17,38.600361,8.441076
EVT0018608,BMW00741,WBA00000000000741,2026-03-06 14:35:00,29.27,159.08,42.35,34.945869,-58.985551
EVT0000313,BMW00209,WBA00000000000209,2026-01-02 02:00:00,46.7,136.22,13.01,53.76081,-84.34488
EVT0058070,BMW00069,WBA00000000000069,2026-07-21 15:05:00,69.06,82.03,1.13,40.918366,142.910229
EVT0093785,BMW00162,WBA00000000000162,2026-11-22 15:20:00,51.82,41.68,3.16,25.818561,-22.276277
EVT0044299,BMW00128,WBA00000000000128,2026-06-03 19:30:00,81.17,19.96,32.75,53.863139,-29.443342
EVT0093540,BMW00306,WBA00000000000306,2026-11-21 18:55:00,53.6,17.71,50.4,16.858661,-59.860728
EVT0084968,BMW00806,WBA00000000000806,2026-10-23 00:35:00,73.21,84.68,23.38,46.10807,-104.705949
EVT0079449,BMW00378,WBA00000000000378,2026-10-03 20:40:00,44.22,85.91,-0.45,49.098538,90.761648
EVT0037030,BMW00885,WBA00000000000885,2026-05-09 13:45:00,75.65,143.35,23.51,17.2559,-39.233596
EVT0009355,BMW00882,WBA00000000000882,2026-02-02 11:30:00,16.68,8.75,-2.46,25.575299,10.092422
EVT0028363,BMW00137,WBA00000000000137,2026-04-09 11:30:00,19.02,98.38,38.01,19.783819,106.088424
EVT0072824,BMW00115,WBA00000000000115,2026-09-10 20:35:00,52.53,111.53,15.88,26.462758,40.590481
EVT0091868,BMW00685,WBA00000000000685,2026-11-15 23:35:00,13.78,133.39,50.22,47.54758,-38.941007
EVT0094859,BMW00229,WBA00000000000229,2026-11-26 08:50:00,43.32,49.68,14.95,28.830409,-101.170675
EVT0041735,BMW00663,WBA00000000000663,2026-05-25 21:50:00,39.6,65.43,15.86,10.313731,97.40688
EVT0028012,BMW00794,WBA00000000000794,2026-04-08 06:15:00,40.04,15.47,48.66,39.805013,22.967856
EVT0018653,BMW00882,WBA00000000000882,2026-03-06 18:20:00,66.06,157.76,52.15,25.389118,-103.068956
EVT0084130,BMW00710,WBA00000000000710,2026-10-20 02:45:00,34.64,108.56,-4.41,44.078086,21.725142
EVT0041636,BMW00576,WBA00000000000576,2026-05-25 13:35:00,22.21,92.62,18.05,13.500959,132.177889
EVT0088978,BMW00265,WBA00000000000265,2026-11-05 22:45:00,64.75,84.33,49.63,10.461566,126.300008
EVT0008379,BMW00459,WBA00000000000459,2026-01-30 02:10:00,57.2,116.96,18.21,16.606525,-85.405573
EVT0059254,BMW00642,WBA00000000000642,2026-07-25 17:45:00,61.01,152.76,15.39,10.932287,102.474919
EVT0029824,BMW00956,WBA00000000000956,2026-04-14 13:15:00,78.14,13.51,3.67,51.482483,-39.295513
EVT0008782,BMW00623,WBA00000000000623,2026-01-31 11:45:00,92.71,27.74,41.49,36.337587,74.999394
EVT0043144,BMW00423,WBA00000000000423,2026-05-30 19:15:00,98.88,22.8,19.36,48.363428,-8.115345
EVT0085272,BMW00144,WBA00000000000144,2026-10-24 01:55:00,44.37,150.34,0.24,23.304226,-28.721979
EVT0095168,BMW00269,WBA00000000000269,2026-11-27 10:35:00,88.48,144.25,-2.25,45.079,103.392445
EVT0057997,BMW00057,WBA00000000000057,2026-07-21 09:00:00,11.82,158.53,52.75,17.305436,23.410927
EVT0013397,BMW00270,WBA00000000000270,2026-02-16 12:20:00,69.98,104.36,24.17,20.433563,49.499178
EVT0048081,BMW00380,WBA00000000000380,2026-06-16 22:40:00,83.61,81.07,53.11,14.580357,-97.325928
EVT0076852,BMW00511,WBA00000000000511,2026-09-24 20:15:00,37.33,49.84,34.88,44.188269,-60.055874
EVT0033523,BMW00865,WBA00000000000865,2026-04-27 09:30:00,34.8,95.22,31.36,25.478987,-93.45054
EVT0099773,BMW00101,WBA00000000000101,2026-12-13 10:20:00,26.44,117.67,37.45,41.390403,50.949627
EVT0013885,BMW00524,WBA00000000000524,2026-02-18 05:00:00,11.82,51.41,28.44,25.646132,-40.892159
EVT0043750,BMW00848,WBA00000000000848,2026-06-01 21:45:00,36.87,159.02,50.14,27.265911,-115.959752
EVT0014248,BMW00744,WBA00000000000744,2026-02-19 11:15:00,12.84,62.61,50.84,9.08108,-82.685228
EVT0029888,BMW00703,WBA00000000000703,2026-04-14 18:35:00,37.8,61.49,12.67,9.371057,-7.156967
EVT0075820,BMW00397,WBA00000000000397,2026-09-21 06:15:00,51.97,5.25,30.78,23.699408,-44.839729
EVT0081452,BMW00277,WBA00000000000277,2026-10-10 19:35:00,57.45,23.07,47.26,35.323442,30.093342
EVT0028740,BMW00644,WBA00000000000644,2026-04-10 18:55:00,77.6,122.06,-8.77,20.257323,-99.104352
EVT0012926,BMW00707,WBA00000000000707,2026-02-14 21:05:00,21.58,21.42,5.41,32.422441,5.244805
EVT0092713,BMW00618,WBA00000000000618,2026-11-18 22:00:00,46.08,74.86,-0.49,27.4674,19.335006
EVT0055370,BMW00262,WBA00000000000262,2026-07-12 06:05:00,90.83,89.3,53.28,40.597107,-109.90362
EVT0022373,BMW00988,WBA00000000000988,2026-03-19 16:20:00,54.19,145.14,-2.94,33.293998,-97.32761
EVT0014661,BMW00272,WBA00000000000272,2026-02-20 21:40:00,57.8,23.77,43.86,28.838059,-102.835025
EVT0068356,BMW00234,WBA00000000000234,2026-08-26 08:15:00,82.78,17.65,-1.62,37.342238,137.439797
EVT0022951,BMW00861,WBA00000000000861,2026-03-21 16:30:00,39.97,156.05,1.12,11.945845,101.243208
EVT0048171,BMW00668,WBA00000000000668,2026-06-17 06:10:00,53.19,63.73,30.63,52.996569,29.845036
EVT0043077,BMW00070,WBA00000000000070,2026-05-30 13:40:00,98.39,49.63,6.95,45.332989,-87.652445
EVT0085208,BMW00491,WBA00000000000491,2026-10-23 20:35:00,16.02,105.82,17.68,12.492965,-96.932119
EVT0063281,BMW00744,WBA00000000000744,2026-08-08 17:20:00,30.85,64.51,43.62,19.646751,45.938792
EVT0049713,BMW00895,WBA00000000000895,2026-06-22 14:40:00,95.88,15.86,-4.68,45.979982,45.062996
EVT0053041,BMW00185,WBA00000000000185,2026-07-04 04:00:00,87.59,97.61,6.15,35.180734,-62.8445
EVT0081866,BMW00158,WBA00000000000158,2026-10-12 06:05:00,23.2,130.67,20.52,24.062161,57.709664
EVT0087084,BMW00828,WBA00000000000828,2026-10-30 08:55:00,15.96,97.23,-9.58,23.555875,-119.438016
EVT0004129,BMW00099,WBA00000000000099,2026-01-15 08:00:00,79.06,78.94,12.82,9.335503,20.82324
EVT0054743,BMW00078,WBA00000000000078,2026-07-10 01:50:00,26.75,6.85,38.46,15.270746,-54.355773
EVT0032326,BMW00539,WBA00000000000539,2026-04-23 05:45:00,91.41,153.13,28.61,22.947561,61.860011
EVT0043915,BMW00813,WBA00000000000813,2026-06-02 11:30:00,58.69,155.11,26.17,30.089936,42.750094
EVT0020778,BMW00893,WBA00000000000893,2026-03-14 03:25:00,92.32,151.79,9.22,29.627654,149.141978
EVT0003209,BMW00314,WBA00000000000314,2026-01-12 03:20:00,19.83,24.85,5.85,45.189755,-69.283793
EVT0032696,BMW00898,WBA00000000000898,2026-04-24 12:35:00,71.65,92.64,-2.97,34.174668,-95.000377
EVT0082508,BMW00508,WBA00000000000508,2026-10-14 11:35:00,46.57,159.64,47.45,23.339227,-85.806702
EVT0096769,BMW00328,WBA00000000000328,2026-12-03 00:00:00,61.59,93.58,53.39,28.83297,86.014832
EVT0047070,BMW00374,WBA00000000000374,2026-06-13 10:25:00,77.48,120.67,-5.75,46.289828,14.075038
EVT0016413,BMW00581,WBA00000000000581,2026-02-26 23:40:00,34.3,151.08,-3.3,16.651282,100.729771
EVT0074209,BMW00328,WBA00000000000328,2026-09-15 16:00:00,18.81,106.16,52.95,37.281152,119.232327
EVT0033716,BMW00043,WBA00000000000043,2026-04-28 01:35:00,99.26,102.89,38.5,25.477221,-102.116962
EVT0019615,BMW00014,WBA00000000000014,2026-03-10 02:30:00,82.55,81.45,-8.98,48.866024,75.484077
EVT0059587,BMW00528,WBA00000000000528,2026-07-26 21:30:00,21.9,113.4,-2.44,10.293656,35.804164
EVT0063355,BMW00098,WBA00000000000098,2026-08-08 23:30:00,61.55,78.06,13.85,19.687899,106.334494
EVT0027559,BMW00138,WBA00000000000138,2026-04-06 16:30:00,95.02,86.94,48.53,12.204979,121.324028
EVT0038358,BMW00088,WBA00000000000088,2026-05-14 04:25:00,71.36,15.35,18.12,46.600106,-57.891626
EVT0008966,BMW00275,WBA00000000000275,2026-02-01 03:05:00,94.48,142.38,0.82,28.682987,-39.791246
EVT0018816,BMW00813,WBA00000000000813,2026-03-07 07:55:00,11.36,59.37,20.37,35.000584,6.897141
EVT0074195,BMW00673,WBA00000000000673,2026-09-15 14:50:00,36.15,100.5,16.58,51.866896,-115.187228
EVT0041806,BMW00018,WBA00000000000018,2026-05-26 03:45:00,90.58,94.18,41.52,42.030462,98.519063
EVT0014626,BMW00630,WBA00000000000630,2026-02-20 18:45:00,94.44,55.81,14.03,34.66827,-91.155169
EVT0030303,BMW00757,WBA00000000000757,2026-04-16 05:10:00,71.2,10.02,3.9,48.932803,-38.076701
EVT0070170,BMW00421,WBA00000000000421,2026-09-01 15:25:00,14.99,96.9,0.35,22.740742,-18.710286
EVT0031872,BMW00612,WBA00000000000612,2026-04-21 15:55:00,33.16,26.99,22.88,12.068298,149.571914
EVT0036934,BMW00601,WBA00000000000601,2026-05-09 05:45:00,58.05,37.25,3.51,53.983729,92.059159
EVT0075179,BMW00788,WBA00000000000788,2026-09-19 00:50:00,13.43,142.62,-4.14,11.900405,16.783789
EVT0095520,BMW00804,WBA00000000000804,2026-11-28 15:55:00,22.84,28.02,20.8,30.681181,-98.814601
EVT0084589,BMW00844,WBA00000000000844,2026-10-21 17:00:00,32.96,58.84,8.33,28.809349,144.871946
EVT0060177,BMW00194,WBA00000000000194,2026-07-28 22:40:00,72.49,26.22,8.1,50.44277,122.840299
EVT0055261,BMW00315,WBA00000000000315,2026-07-11 21:00:00,14.55,121.27,29.58,41.809349,135.85544
EVT0016408,BMW00670,WBA00000000000670,2026-02-26 23:15:00,78.26,16.91,13.38,8.81019,69.008655
EVT0049579,BMW00785,,2026-06-22 03:30:00,72.71,126.31,25.08,27.006009,101.28461
EVT0040484,BMW00485,WBA00000000000485,2026-05-21 13:35:00,46.23,69.85,7.82,36.138367,-36.505462
EVT0027643,BMW00224,WBA00000000000224,2026-04-06 23:30:00,88.43,158.67,32.31,34.436492,6.810834
EVT0010055,BMW00691,WBA00000000000691,2026-02-04 21:50:00,55.05,150.91,21.08,20.734131,-38.356804
EVT0049995,BMW00416,WBA00000000000416,2026-06-23 14:10:00,62.95,159.27,-8.5,8.566511,98.804677
EVT0095065,BMW00743,WBA00000000000743,2026-11-27 02:00:00,56.41,5.6,40.58,38.853897,58.297303
EVT0015531,BMW00791,WBA00000000000791,2026-02-23 22:10:00,28.07,67.95,2.31,34.681397,36.7802
EVT0098469,BMW00388,WBA00000000000388,2026-12-08 21:40:00,90.54,125.37,-8.11,46.582076,87.219814
EVT0069937,BMW00562,WBA00000000000562,2026-08-31 20:00:00,66.63,4.49,-8.58,46.355923,-34.834476
EVT0072864,BMW00097,WBA00000000000097,2026-09-10 23:55:00,15.08,146.74,38.75,50.420451,-3.831385
EVT0010093,BMW00472,WBA00000000000472,2026-02-05 01:00:00,48.92,81.25,38.19,37.458753,-95.171019
EVT0054756,BMW00683,WBA00000000000683,2026-07-10 02:55:00,75.09,136.08,48.05,24.02421,101.358452
EVT0075478,BMW00737,WBA00000000000737,2026-09-20 01:45:00,95.71,107.02,49.88,33.001846,-22.69845
EVT0099043,BMW00040,WBA00000000000040,2026-12-10 21:30:00,63.75,68.41,50.64,21.561665,-111.835629
EVT0003728,BMW00979,WBA00000000000979,2026-01-13 22:35:00,82.81,124.57,-5.35,40.887725,74.260391
EVT0043138,BMW00007,WBA00000000000007,2026-05-30 18:45:00,71.86,98.46,27.28,14.114928,-33.225944
EVT0018036,BMW00431,WBA00000000000431,2026-03-04 14:55:00,80.04,79.72,22.18,15.729897,95.350407
EVT0097035,BMW00802,WBA00000000000802,2026-12-03 22:10:00,37.5,7.65,26.81,39.651241,125.01911
EVT0071038,BMW00548,WBA00000000000548,2026-09-04 15:45:00,97.83,55.45,23.75,44.635534,35.228735
EVT0043150,BMW00071,WBA00000000000071,2026-05-30 19:45:00,68.9,2.89,31.37,11.731856,1.695821
EVT0098951,BMW00586,WBA00000000000586,2026-12-10 13:50:00,33.68,24.97,51.22,53.675267,38.577179
EVT0045455,BMW00623,WBA00000000000623,2026-06-07 19:50:00,73.42,112.6,50.23,51.725873,-51.249333
EVT0048765,BMW00333,WBA00000000000333,2026-06-19 07:40:00,86.18,120.25,50.6,19.574245,105.493213
EVT0089332,BMW00794,WBA00000000000794,2026-11-07 04:15:00,46.59,133.77,41.28,34.922115,77.003001
EVT0001326,BMW00143,WBA00000000000143,2026-01-05 14:25:00,87.84,66.65,42.47,50.988752,-103.03418
EVT0025470,BMW00039,WBA00000000000039,2026-03-30 10:25:00,33.94,99.6,29.03,34.54677,-112.196862
EVT0038906,BMW00940,WBA00000000000940,2026-05-16 02:05:00,75.9,64.59,54.31,21.314348,-86.112461
EVT0038977,BMW00151,WBA00000000000151,2026-05-16 08:00:00,62.71,19.93,40.19,39.986521,42.204004
EVT0078430,BMW00209,WBA00000000000209,2026-09-30 07:45:00,43.54,4.72,51.82,15.001067,-93.142801
EVT0024370,BMW00394,WBA00000000000394,2026-03-26 14:45:00,10.31,144.13,51.97,24.921807,-24.955052
EVT0001603,BMW00476,WBA00000000000476,2026-01-06 13:30:00,44.15,7.66,7.91,37.392174,-75.968157
EVT0057275,BMW00939,WBA00000000000939,2026-07-18 20:50:00,35.06,48.63,54.4,37.445753,-111.538492
EVT0032783,BMW00665,WBA00000000000665,2026-04-24 19:50:00,76.78,16.22,46.31,22.635117,-108.192263
EVT0028179,BMW00841,WBA00000000000841,2026-04-08 20:10:00,61.07,158.58,12.51,41.43492,90.339489
EVT0028848,BMW00737,WBA00000000000737,2026-04-11 03:55:00,53.37,40.11,33.57,23.007723,102.649825
EVT0060870,BMW00747,WBA00000000000747,2026-07-31 08:25:00,20.97,78.51,51.98,33.952659,-23.625855
EVT0021905,BMW00154,WBA00000000000154,2026-03-18 01:20:00,11.88,17.63,44.24,26.505006,-8.621824
EVT0038779,BMW00868,WBA00000000000868,2026-05-15 15:30:00,13.48,3.59,54.21,26.437319,57.41039
EVT0083723,BMW00272,WBA00000000000272,2026-10-18 16:50:00,16.73,28.79,39.92,10.309331,-62.806275
EVT0019517,BMW00788,WBA00000000000788,2026-03-09 18:20:00,65.29,92.98,26.03,54.452687,-38.643375
EVT0065936,BMW00323,WBA00000000000323,2026-08-17 22:35:00,83.57,41.82,-1.47,41.621725,-58.262428
EVT0098523,BMW00534,WBA00000000000534,2026-12-09 02:10:00,36.97,150.67,17.88,18.621623,40.259731
EVT0060637,BMW00333,WBA00000000000333,2026-07-30 13:00:00,56.26,31.2,20.47,46.026323,19.305003
EVT0062363,BMW00613,WBA00000000000613,2026-08-05 12:50:00,76.19,105.9,1.87,53.324163,61.267002
EVT0047742,BMW00542,WBA00000000000542,2026-06-15 18:25:00,45.47,52.11,8.49,11.440568,126.091786
EVT0097120,BMW00290,WBA00000000000290,2026-12-04 05:15:00,89.71,126.74,26.29,47.040002,-78.146329
EVT0006209,BMW00533,WBA00000000000533,2026-01-22 13:20:00,88.06,25.19,36.26,48.845807,70.89911
EVT0044580,BMW00759,WBA00000000000759,2026-06-04 18:55:00,17.43,101.7,-4.14,28.019124,8.563762
EVT0090667,BMW00934,WBA00000000000934,2026-11-11 19:30:00,55.47,51.55,40.14,37.544199,122.742792
EVT0075642,BMW00136,WBA00000000000136,2026-09-20 15:25:00,37.77,117.05,-9.96,27.321984,-31.509297
EVT0061824,BMW00285,WBA00000000000285,2026-08-03 15:55:00,22.87,125.58,21.15,26.263358,-75.197803
EVT0077178,BMW00651,WBA00000000000651,2026-09-25 23:25:00,38.92,116.82,32.35,13.012022,14.371381
EVT0012223,BMW00187,WBA00000000000187,2026-02-12 10:30:00,49.53,63.45,42.56,32.680011,82.269404
EVT0002876,BMW00650,WBA00000000000650,2026-01-10 23:35:00,52.28,24.95,26.06,28.18145,-59.609518
EVT0029183,BMW00441,WBA00000000000441,2026-04-12 07:50:00,58.8,150.1,0.58,9.914701,-115.711094
EVT0008076,BMW00588,WBA00000000000588,2026-01-29 00:55:00,56.49,157.86,34.27,11.562247,-74.756106
EVT0018628,BMW00998,WBA00000000000998,2026-03-06 16:15:00,86.61,136.41,45.41,43.091924,25.970097
EVT0003708,BMW00052,WBA00000000000052,2026-01-13 20:55:00,78.55,25.54,21.85,18.513365,111.279011
EVT0014532,BMW00532,WBA00000000000532,2026-02-20 10:55:00,29.0,17.21,31.67,48.386269,-78.149522
EVT0085424,BMW00637,WBA00000000000637,2026-10-24 14:35:00,44.33,35.53,52.25,33.55826,57.512228
EVT0062823,BMW00256,WBA00000000000256,2026-08-07 03:10:00,51.4,154.19,4.83,46.532419,7.681931
EVT0022279,BMW00509,WBA00000000000509,2026-03-19 08:30:00,16.33,131.94,1.04,19.601263,62.701705
EVT0050665,BMW00258,WBA00000000000258,2026-06-25 22:00:00,68.32,122.84,53.22,53.298465,10.86906
EVT0046289,BMW00187,WBA00000000000187,2026-06-10 17:20:00,89.89,14.01,7.49,15.045709,73.491159
EVT0020929,BMW00884,WBA00000000000884,2026-03-14 16:00:00,89.33,15.69,21.68,45.602939,-87.917597
EVT0046818,BMW00181,WBA00000000000181,2026-06-12 13:25:00,24.25,82.16,9.05,46.150625,-108.062767
EVT0055996,BMW00780,WBA00000000000780,2026-07-14 10:15:00,43.98,145.06,38.4,36.046354,1.807447
EVT0077785,BMW00644,WBA00000000000644,2026-09-28 02:00:00,58.79,75.64,-6.15,43.906877,94.02294
EVT0083118,BMW00541,WBA00000000000541,2026-10-16 14:25:00,28.23,34.89,23.21,12.629107,-53.448269
EVT0064276,BMW00025,INVALIDVIN,2026-08-12 04:15:00,81.81,154.85,8.65,13.227178,0.202629
EVT0049297,BMW00505,WBA00000000000505,2026-06-21 04:00:00,95.64,128.06,4.77,22.753057,-48.291224
EVT0051634,BMW00545,WBA00000000000545,2026-06-29 06:45:00,77.42,104.33,-9.36,43.213077,9.533167
EVT0031651,BMW00576,WBA00000000000576,2026-04-20 21:30:00,89.74,115.89,35.63,23.888315,91.818127
EVT0035210,BMW00683,WBA00000000000683,2026-05-03 06:05:00,64.68,67.18,8.56,13.34577,-15.14313
EVT0097718,BMW00179,WBA00000000000179,2026-12-06 07:05:00,44.43,43.9,-1.57,47.440183,-64.202782
EVT0028030,BMW00121,WBA00000000000121,2026-04-08 07:45:00,43.01,21.09,10.75,41.746917,31.941924
EVT0061764,BMW00755,WBA00000000000755,2026-08-03 10:55:00,45.3,154.24,48.32,33.693719,-34.224286
EVT0098284,BMW00366,WBA00000000000366,2026-12-08 06:15:00,49.46,29.8,39.89,38.145275,-115.612641
EVT0088890,BMW00036,WBA00000000000036,2026-11-05 15:25:00,30.41,57.66,39.58,54.562803,46.116692
