event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude
EVT0019224,BMW00430,WBA00000000000430,2026-03-08 17:55:00,97.4,99.45,-6.84,49.606007,-86.408687
EVT0087512,BMW00979,WBA00000000000979,2026-10-31 20:35:00,79.87,72.62,32.72,23.125248,14.532534
EVT0043609,BMW00189,WBA00000000000189,2026-06-01 10:00:00,55.62,125.31,27.92,26.086212,-7.867353
EVT0071051,BMW00467,WBA00000000000467,2026-09-04 16:50:00,59.11,82.06,35.22,35.388554,145.865766
EVT0098423,BMW00211,WBA00000000000211,2026-12-08 17:50:00,93.46,6.11,21.09,24.935151,121.758448
EVT0061819,BMW00717,WBA00000000000717,2026-08-03 15:30:00,40.73,90.37,2.59,10.005476,38.268244
EVT0054455,BMW00948,WBA00000000000948,2026-07-09 01:50:00,99.39,67.08,27.1,51.296978,-69.40755
EVT0017643,BMW00433,WBA00000000000433,2026-03-03 06:10:00,97.3,129.37,7.48,17.794091,-4.782059
EVT0078055,BMW00208,WBA00000000000208,2026-09-29 00:30:00,19.63,77.35,3.33,28.506963,-22.969586
EVT0012834,BMW00536,WBA00000000000536,2026-02-14 13:25:00,94.75,111.66,8.22,22.604017,-56.317306
EVT0001573,BMW00031,WBA00000000000031,2026-01-06 11:00:00,38.52,108.9,53.39,34.105335,-113.905447
EVT0064166,BMW00282,WBA00000000000282,2026-08-11 19:05:00,80.5,38.62,-0.07,35.445576,40.596469
EVT0003416,BMW00062,WBA00000000000062,2026-01-12 20:35:00,43.9,62.93,39.18,40.781162,57.600292
EVT0067406,BMW00607,WBA00000000000607,2026-08-23 01:05:00,20.42,8.3,16.25,39.496551,-6.935869
EVT0099258,BMW00016,WBA00000000000016,2026-12-11 15:25:00,50.32,87.12,12.46,43.746172,-89.157236
EVT0015408,BMW00489,WBA00000000000489,2026-02-23 11:55:00,49.97,12.87,51.76,8.678997,-97.838628
EVT0036779,BMW00260,WBA00000000000260,2026-05-08 16:50:00,40.62,69.77,6.75,29.106953,-78.265541
EVT0005888,BMW00739,WBA00000000000739,2026-01-21 10:35:00,73.45,26.18,27.28,27.716138,45.187564
EVT0034648,BMW00829,WBA00000000000829,2026-05-01 07:15:00,65.13,122.45,-0.49,31.928004,93.340607
EVT0090771,BMW00569,WBA00000000000569,2026-11-12 04:10:00,74.29,81.33,-5.35,36.655634,52.732243
EVT0093526,BMW00259,WBA00000000000259,2026-11-21 17:45:00,65.63,14.82,27.09,35.215506,-61.681809
EVT0060415,BMW00559,WBA00000000000559,2026-07-29 18:30:00,94.96,77.89,8.59,17.290228,17.144004
EVT0013121,BMW00922,WBA00000000000922,2026-02-15 13:20:00,45.48,57.95,26.16,31.502818,-108.482048
EVT0064816,BMW00800,WBA00000000000800,2026-08-14 01:15:00,99.17,12.0,38.5,47.415241,-32.674194
EVT0031731,BMW00207,WBA00000000000207,2026-04-21 04:10:00,21.63,125.99,30.53,36.517115,67.989066
EVT0097137,BMW00832,WBA00000000000832,2026-12-04 06:40:00,30.85,148.87,7.25,15.495372,-50.189398
EVT0081013,BMW00862,WBA00000000000862,2026-10-09 07:00:00,53.3,145.29,35.09,15.069077,-14.685476
EVT0017601,BMW00237,WBA00000000000237,2026-03-03 02:40:00,55.8,87.07,47.7,46.632305,-38.869189
EVT0071109,BMW00130,WBA00000000000130,2026-09-04 21:40:00,79.11,31.22,37.82,17.768533,91.108194
EVT0015532,BMW00425,WBA00000000000425,2026-02-23 22:15:00,13.81,18.8,13.45,16.503063,-95.731562
EVT0003418,BMW00449,WBA00000000000449,2026-01-12 20:45:00,73.2,28.88,22.76,28.944072,111.634496
EVT0090627,BMW00674,WBA00000000000674,2026-11-11 16:10:00,30.97,17.3,-7.85,33.884292,112.076142
EVT0018644,BMW00326,WBA00000000000326,2026-03-06 17:35:00,92.95,98.74,-7.97,47.397518,-109.84813
EVT0074856,BMW00734,WBA00000000000734,2026-09-17 21:55:00,24.8,142.35,9.09,30.048508,122.072603
EVT0018271,BMW00736,WBA00000000000736,2026-03-05 10:30:00,84.62,53.4,-3.67,9.547259,5.48103
EVT0086277,BMW00068,WBA00000000000068,2026-10-27 13:40:00,72.26,61.7,15.55,54.822829,125.765864
EVT0095749,BMW00869,WBA00000000000869,2026-11-29 11:00:00,68.58,91.22,7.77,39.03737,124.990585
EVT0087600,BMW00275,WBA00000000000275,2026-11-01 03:55:00,91.81,48.85,38.77,36.138226,-90.396359
EVT0018875,BMW00869,WBA00000000000869,2026-03-07 12:50:00,48.08,92.31,-1.87,36.87387,-71.760025
EVT0021613,BMW00009,WBA00000000000009,2026-03-17 01:00:00,88.31,17.7,20.72,12.520832,125.232662
EVT0012941,BMW00476,WBA00000000000476,2026-02-14 22:20:00,28.07,15.01,-5.08,42.925367,-56.19022
EVT0070477,BMW00343,WBA00000000000343,2026-09-02 17:00:00,20.72,13.23,37.95,11.567846,117.727495
EVT0044229,BMW00977,WBA00000000000977,2026-06-03 13:40:00,50.83,128.5,14.03,44.900945,101.382419
EVT0099043,BMW00040,WBA00000000000040,2026-12-10 21:30:00,63.75,68.41,50.64,21.561665,-111.835629
EVT0025358,BMW00563,WBA00000000000563,2026-03-30 01:05:00,83.83,139.53,18.05,17.620772,140.604307
EVT0025190,BMW00574,WBA00000000000574,2026-03-29 11:05:00,20.76,159.57,53.93,13.30066,-64.599857
EVT0012714,BMW00883,WBA00000000000883,2026-02-14 03:25:00,62.15,63.21,25.74,20.732645,8.21384
EVT0002785,BMW00484,WBA00000000000484,2026-01-10 16:00:00,97.64,149.07,0.05,22.01849,-51.331244
EVT0052877,BMW00596,WBA00000000000596,2026-07-03 14:20:00,35.9,54.45,37.25,25.464401,137.65869
EVT0096395,BMW00828,WBA00000000000828,2026-12-01 16:50:00,50.19,150.75,27.34,29.816917,-21.415988
EVT0046304,BMW00797,WBA00000000000797,2026-06-10 18:35:00,92.44,119.58,28.15,39.214414,96.267448
EVT0066012,BMW00146,WBA00000000000146,2026-08-18 04:55:00,91.19,154.41,-5.78,9.806053,92.396557
EVT0095105,BMW00718,WBA00000000000718,2026-11-27 05:20:00,53.72,37.09,31.82,38.259188,-96.020258
EVT0078202,BMW00316,WBA00000000000316,2026-09-29 12:45:00,96.22,24.49,19.19,10.434047,-100.545831
EVT0033820,BMW00866,WBA00000000000866,2026-04-28 10:15:00,65.79,148.67,5.71,16.427817,-63.430303
EVT0095585,BMW00155,WBA00000000000155,2026-11-28 21:20:00,43.53,142.2,12.72,35.397145,-2.437592
EVT0015915,BMW00409,WBA00000000000409,2026-02-25 06:10:00,92.82,142.74,39.96,21.73223,-95.881198
EVT0058993,BMW00128,WBA00000000000128,2026-07-24 20:00:00,50.01,133.25,16.3,42.036007,25.15319
EVT0070704,BMW00552,WBA00000000000552,2026-09-03 11:55:00,19.8,10.85,44.06,16.885614,11.682815
EVT0077714,BMW00795,WBA00000000000795,2026-09-27 20:05:00,74.89,91.17,37.03,8.875333,-51.470815
EVT0059587,BMW00528,WBA00000000000528,2026-07-26 21:30:00,21.9,113.4,-2.44,10.293656,35.804164
EVT0072328,BMW00574,WBA00000000000574,2026-09-09 03:15:00,59.14,53.52,-5.55,29.124285,1.432225
EVT0098543,BMW00898,WBA00000000000898,2026-12-09 03:50:00,15.7,39.54,50.15,25.103612,-17.311144
EVT0060865,BMW00965,WBA00000000000965,2026-07-31 08:00:00,58.65,17.76,39.15,17.97041,122.335837
EVT0044129,BMW00021,WBA00000000000021,2026-06-03 05:20:00,82.58,90.04,38.33,43.564106,-105.744272
EVT0004868,BMW00251,WBA00000000000251,2026-01-17 21:35:00,83.84,0.85,52.86,27.511283,15.156324
EVT0032888,BMW00574,WBA00000000000574,2026-04-25 04:35:00,19.38,43.84,19.94,41.784352,53.988732
EVT0003466,BMW00733,WBA00000000000733,2026-01-13 00:45:00,24.39,16.77,51.63,37.988419,50.396979
EVT0056052,BMW00511,WBA00000000000511,2026-07-14 14:55:00,96.89,43.54,34.5,15.508244,52.308366
EVT0056524,BMW00772,WBA00000000000772,2026-07-16 06:15:00,18.67,64.23,33.59,46.398439,-18.88013
EVT0019556,BMW00665,WBA00000000000665,2026-03-09 21:35:00,16.94,43.57,-9.9,40.980392,-62.913665
EVT0049452,BMW00098,WBA00000000000098,2026-06-21 16:55:00,30.31,15.77,2.18,23.070123,-79.509218
EVT0078512,BMW00945,WBA00000000000945,2026-09-30 14:35:00,81.38,150.32,29.57,14.699123,145.577293
EVT0035468,BMW00613,WBA00000000000613,2026-05-04 03:35:00,90.6,53.19,22.84,23.870162,116.283471
EVT0014787,BMW00670,WBA00000000000670,2026-02-21 08:10:00,84.5,92.36,25.36,24.602357,-110.177449
EVT0094605,BMW00831,WBA00000000000831,2026-11-25 11:40:00,49.75,87.96,47.95,34.682076,38.08949
EVT0079085,BMW00969,WBA00000000000969,2026-10-02 14:20:00,28.84,30.85,36.29,38.873374,-18.085775
EVT0037383,BMW00838,WBA00000000000838,2026-05-10 19:10:00,93.14,56.58,37.1,22.093401,7.85529
EVT0001108,BMW00783,WBA00000000000783,2026-01-04 20:15:00,39.13,98.01,29.35,38.731397,22.551602
EVT0085537,BMW00221,WBA00000000000221,2026-10-25 00:00:00,76.03,155.84,1.64,19.952787,-43.810188
EVT0045289,BMW00414,WBA00000000000414,2026-06-07 06:00:00,66.63,82.79,29.09,8.020433,45.404692
EVT0033613,BMW00158,WBA00000000000158,2026-04-27 17:00:00,65.7,61.12,2.35,40.819815,-91.605895
EVT0057803,BMW00763,WBA00000000000763,2026-07-20 16:50:00,35.88,25.76,19.71,15.897727,101.002444
EVT0016576,BMW00138,WBA00000000000138,2026-02-27 13:15:00,21.03,127.28,35.1,39.690536,-65.38144
EVT0034507,BMW00171,WBA00000000000171,2026-04-30 19:30:00,52.09,103.79,38.67,33.727213,136.705455
EVT0044878,BMW00735,WBA00000000000735,2026-06-05 19:45:00,60.76,25.84,-3.55,51.631971,-60.628916
EVT0015682,BMW00773,WBA00000000000773,2026-02-24 10:45:00,47.3,148.08,15.68,18.225587,96.818191
EVT0077037,BMW00911,WBA00000000000911,2026-09-25 11:40:00,69.5,28.09,37.03,28.766613,119.539839
EVT0052852,BMW00337,WBA00000000000337,2026-07-03 12:15:00,16.98,113.29,19.05,40.399146,-81.573532
EVT0078109,BMW00956,WBA00000000000956,2026-09-29 05:00:00,42.02,35.99,7.17,32.486921,82.923842
EVT0036830,BMW00394,WBA00000000000394,2026-05-08 21:05:00,45.11,44.13,24.78,49.499454,28.926771
EVT0097874,BMW00881,WBA00000000000881,2026-12-06 20:05:00,82.34,75.74,-8.84,48.278467,108.892411
EVT0019865,BMW00101,WBA00000000000101,2026-03-10 23:20:00,63.73,127.98,41.89,11.814774,73.099982
EVT0078681,BMW00122,WBA00000000000122,2026-10-01 04:40:00,37.03,109.54,39.74,48.740133,-53.06071
EVT0019195,BMW00657,WBA00000000000657,2026-03-08 15:30:00,92.11,20.21,30.23,41.479096,6.220145
EVT0063696,BMW00788,WBA00000000000788,2026-08-10 03:55:00,69.76,152.84,42.21,39.551066,62.854541
EVT0069521,BMW00247,WBA00000000000247,2026-08-30 09:20:00,43.42,10.6,11.92,51.594679,-116.144526
EVT0009615,BMW00812,WBA00000000000812,2026-02-03 09:10:00,89.87,64.52,50.17,51.757596,-113.031799
EVT0065595,BMW00700,WBA00000000000700,2026-08-16 18:10:00,67.13,91.6,1.64,32.565619,-44.211628
EVT0003734,BMW00476,WBA00000000000476,2026-01-13 23:05:00,55.01,16.11,34.32,50.19823,93.146897
EVT0032083,BMW00242,WBA00000000000242,2026-04-22 09:30:00,11.77,116.15,20.7,42.349229,118.944309
EVT0082873,BMW00137,WBA00000000000137,2026-10-15 18:00:00,71.24,141.55,53.87,50.252161,80.2456
EVT0087592,BMW00560,WBA00000000000560,2026-11-01 03:15:00,18.25,7.71,2.98,36.71787,-78.473126
EVT0081767,BMW00348,WBA00000000000348,2026-10-11 21:50:00,27.84,15.94,40.96,53.123818,-18.10764
EVT0049043,BMW00640,WBA00000000000640,2026-06-20 06:50:00,64.67,65.47,52.75,20.54725,-24.629151
EVT0045905,BMW00401,WBA00000000000401,2026-06-09 09:20:00,10.72,3.88,8.85,54.109538,70.207575
EVT0052089,BMW00917,WBA00000000000917,2026-06-30 20:40:00,24.57,158.62,25.78,33.949653,-8.504974
EVT0093703,BMW00568,WBA00000000000568,2026-11-22 08:30:00,31.38,104.21,1.2,51.917541,131.672952
EVT0021257,BMW00125,WBA00000000000125,2026-03-15 19:20:00,43.06,58.45,-0.66,29.023991,61.563359
EVT0064012,BMW00506,WBA00000000000506,2026-08-11 06:15:00,29.01,133.91,42.97,28.074107,24.748363
EVT0081666,BMW00927,WBA00000000000927,2026-10-11 13:25:00,98.25,80.95,17.54,33.022472,58.662259
EVT0042306,BMW00861,WBA00000000000861,2026-05-27 21:25:00,91.07,82.67,17.13,53.639408,-109.943285
EVT0040742,BMW00949,WBA00000000000949,2026-05-22 11:05:00,77.77,141.83,22.18,22.517793,58.229465
EVT0089230,BMW00455,WBA00000000000455,2026-11-06 19:45:00,54.32,100.13,23.31,53.831254,-25.570549
EVT0066474,BMW00072,WBA00000000000072,2026-08-19 19:25:00,84.79,113.12,37.06,30.455151,-96.440683
EVT0008307,BMW00503,WBA00000000000503,2026-01-29 20:10:00,63.53,18.28,9.7,31.580824,60.920218
EVT0012785,BMW00704,WBA00000000000704,2026-02-14 09:20:00,91.58,18.21,1.29,39.449488,-30.634335
EVT0077679,BMW00557,WBA00000000000557,2026-09-27 17:10:00,96.53,128.58,43.27,31.836093,-81.244322
EVT0020671,BMW00635,WBA00000000000635,2026-03-13 18:30:00,58.22,130.39,13.14,53.435645,-6.517004
EVT0030397,BMW00823,WBA00000000000823,2026-04-16 13:00:00,17.63,114.52,11.05,34.333621,-67.08844
EVT0073421,BMW00649,WBA00000000000649,2026-09-12 22:20:00,25.46,64.19,42.87,22.406091,-106.48014
EVT0050748,BMW00493,WBA00000000000493,2026-06-26 04:55:00,31.17,56.54,8.45,45.960099,128.907864
EVT0086090,BMW00864,WBA00000000000864,2026-10-26 22:05:00,20.11,84.43,26.47,14.340776,42.070837
EVT0000706,BMW00816,WBA00000000000816,2026-01-03 10:45:00,21.9,98.37,16.03,43.509279,-17.802914
EVT0094122,BMW00043,WBA00000000000043,2026-11-23 19:25:00,93.05,103.07,9.95,36.475841,117.22326
EVT0094462,BMW00807,WBA00000000000807,2026-11-24 23:45:00,17.18,140.19,18.42,34.424081,-12.391969
EVT0058227,BMW00953,WBA00000000000953,2026-07-22 04:10:00,21.32,83.16,43.45,18.224997,-42.116186
EVT0031734,BMW00990,WBA00000000000990,2026-04-21 04:25:00,29.96,108.72,-0.53,49.430137,138.711292
EVT0011729,BMW00381,WBA00000000000381,2026-02-10 17:20:00,22.91,141.56,23.8,27.698192,-94.238819
EVT0037393,BMW00950,WBA00000000000950,2026-05-10 20:00:00,25.1,105.21,20.18,16.062537,-60.79543
EVT0006892,BMW00265,WBA00000000000265,2026-01-24 22:15:00,21.55,101.24,49.08,37.891774,-67.059598
EVT0036073,BMW00366,WBA00000000000366,2026-05-06 06:00:00,44.22,106.15,42.55,44.887876,14.619941
EVT0037626,BMW00864,WBA00000000000864,2026-05-11 15:25:00,31.84,91.0,15.04,34.139511,-83.709361
EVT0016014,BMW00584,WBA00000000000584,2026-02-25 14:25:00,95.04,37.87,48.08,54.066694,-97.142192
EVT0034265,BMW00182,WBA00000000000182,2026-04-29 23:20:00,13.69,52.86,13.26,37.497895,139.690102
EVT0072231,BMW00607,WBA00000000000607,2026-09-08 19:10:00,32.74,27.55,3.18,26.163269,-32.906957
EVT0068987,BMW00746,WBA00000000000746,2026-08-28 12:50:00,62.83,78.25,21.09,50.393633,134.603624
EVT0027371,BMW00363,WBA00000000000363,2026-04-06 00:50:00,78.57,61.64,-2.89,36.823622,110.052861
EVT0099955,BMW00057,WBA00000000000057,2026-12-14 01:30:00,61.71,80.01,37.89,24.483063,-35.182468
EVT0064736,BMW00831,WBA00000000000831,2026-08-13 18:35:00,76.83,45.71,48.05,37.073932,-44.736756
EVT0041543,BMW00727,WBA00000000000727,2026-05-25 05:50:00,97.63,42.54,-5.01,13.844843,99.358197
EVT0079817,BMW00201,WBA00000000000201,2026-10-05 03:20:00,99.08,37.98,8.79,8.138263,123.160803
EVT0003574,BMW00910,WBA00000000000910,2026-01-13 09:45:00,25.38,145.44,36.8,47.292671,-104.22532
EVT0070080,BMW00326,WBA00000000000326,2026-09-01 07:55:00,72.88,97.05,-9.85,12.199521,-110.371182
EVT0074411,BMW00989,WBA00000000000989,2026-09-16 08:50:00,82.73,40.84,6.89,50.131061,-85.107756
EVT0045970,BMW00025,WBA00000000000025,2026-06-09 14:45:00,78.37,124.97,40.88,32.051348,34.760626
EVT0009700,BMW00131,WBA00000000000131,2026-02-03 16:15:00,41.43,91.61,46.9,29.044202,-75.106521
EVT0062328,BMW00214,WBA00000000000214,2026-08-05 09:55:00,91.47,52.1,35.64,27.350895,54.297585
EVT0068336,BMW00418,WBA00000000000418,2026-08-26 06:35:00,48.58,123.06,49.96,11.701919,119.937248
EVT0005760,BMW00830,WBA00000000000830,2026-01-20 23:55:00,79.47,128.89,-4.89,25.861678,63.064062
EVT0083312,BMW00194,WBA00000000000194,2026-10-17 06:35:00,11.7,46.01,34.92,19.829723,51.017782
EVT0087634,BMW00894,WBA00000000000894,2026-11-01 06:45:00,53.5,18.11,-1.16,40.453505,10.86764
EVT0081263,BMW00065,WBA00000000000065,2026-10-10 03:50:00,28.57,132.78,42.67,31.611223,26.009172
EVT0008654,BMW00015,WBA00000000000015,2026-01-31 01:05:00,46.94,145.71,22.01,25.390772,115.907987
EVT0003449,BMW00825,WBA00000000000825,2026-01-12 23:20:00,59.45,78.66,30.15,36.550251,-66.912468
EVT0090051,BMW00630,WBA00000000000630,2026-11-09 16:10:00,83.41,131.5,-0.02,22.72139,73.202837
EVT0071083,BMW00275,WBA00000000000275,2026-09-04 19:30:00,65.91,104.84,53.16,10.497773,72.825199
EVT0086398,BMW00373,WBA00000000000373,2026-10-27 23:45:00,53.5,34.56,52.85,31.772693,-78.952079
EVT0015752,BMW00776,WBA00000000000776,2026-02-24 16:35:00,53.68,148.88,-7.26,42.460386,49.152786
EVT0081086,BMW00733,WBA00000000000733,2026-10-09 13:05:00,75.32,125.73,52.97,41.049008,90.160059
EVT0065886,BMW00933,WBA00000000000933,2026-08-17 18:25:00,75.3,94.86,33.89,23.064289,122.399194
EVT0068681,BMW00435,WBA00000000000435,2026-08-27 11:20:00,57.56,103.02,17.76,34.501375,-62.237159
EVT0073582,BMW00895,WBA00000000000895,2026-09-13 11:45:00,42.7,105.73,29.33,29.255297,78.525208
EVT0023304,BMW00447,WBA00000000000447,2026-03-22 21:55:00,61.02,107.11,31.58,39.779101,125.884522
EVT0043638,BMW00713,WBA00000000000713,2026-06-01 12:25:00,45.8,141.04,44.54,50.374603,55.482013
EVT0086622,BMW00478,WBA00000000000478,2026-10-28 18:25:00,90.33,104.4,4.01,30.310899,-118.415459
EVT0061225,BMW00119,WBA00000000000119,2026-08-01 14:00:00,19.03,118.3,51.48,43.090837,96.134916
EVT0007235,BMW00667,WBA00000000000667,2026-01-26 02:50:00,99.87,110.98,40.75,54.081799,-103.646417
EVT0091569,BMW00999,WBA00000000000999,2026-11-14 22:40:00,84.42,88.44,54.78,38.220609,100.85524
EVT0002855,BMW00748,WBA00000000000748,2026-01-10 21:50:00,42.53,33.47,47.88,15.784559,-53.176595
EVT0050665,BMW00258,WBA00000000000258,2026-06-25 22:00:00,68.32,122.84,53.22,53.298465,10.86906
EVT0018965,BMW00597,WBA00000000000597,2026-03-07 20:20:00,26.93,46.35,-3.17,36.37512,15.99301
EVT0013635,BMW00809,WBA00000000000809,2026-02-17 08:10:00,93.04,78.31,40.87,17.307329,129.673566
EVT0020282,BMW00570,WBA00000000000570,2026-03-12 10:05:00,12.85,124.92,45.46,25.051113,75.856844
EVT0072651,BMW00593,WBA00000000000593,2026-09-10 06:10:00,12.29,51.0,3.81,43.279123,119.685526
EVT0031996,BMW00642,WBA00000000000642,2026-04-22 02:15:00,33.81,50.25,1.34,49.678057,-76.479239
EVT0076005,BMW00660,WBA00000000000660,2026-09-21 21:40:00,70.43,150.28,38.8,20.266059,96.086064
EVT0036680,BMW00955,WBA00000000000955,2026-05-08 08:35:00,54.47,32.96,25.63,40.585716,1.933789
EVT0033566,BMW00754,WBA00000000000754,2026-04-27 13:05:00,97.19,95.29,31.21,34.705755,-101.94377
EVT0089002,BMW00227,WBA00000000000227,2026-11-06 00:45:00,72.53,120.41,-9.5,31.47289,122.60597
EVT0040967,BMW00932,WBA00000000000932,2026-05-23 05:50:00,15.05,24.74,39.97,38.654776,111.235168
EVT0050075,BMW00100,WBA00000000000100,2026-06-23 20:50:00,72.47,75.29,28.35,21.668389,-98.581919
EVT0097040,BMW00025,WBA00000000000025,2026-12-03 22:35:00,49.85,63.38,31.07,11.312479,42.295826
EVT0059084,BMW00820,WBA00000000000820,2026-07-25 03:35:00,99.93,140.53,14.2,52.10054,26.417328
EVT0027554,BMW00149,WBA00000000000149,2026-04-06 16:05:00,39.34,87.79,50.25,24.321349,89.076701
EVT0055409,BMW00197,WBA00000000000197,2026-07-12 09:20:00,64.32,88.78,47.1,45.352654,-46.848844
EVT0047733,BMW00861,WBA00000000000861,2026-06-15 17:40:00,74.54,85.22,-3.62,24.616317,-71.945377
EVT0027358,BMW00286,WBA00000000000286,2026-04-05 23:45:00,76.76,137.4,10.31,47.27305,54.165131
EVT0044070,BMW00614,WBA00000000000614,2026-06-03 00:25:00,58.1,69.38,12.03,24.249301,-29.877856
EVT0070135,BMW00731,WBA00000000000731,2026-09-01 12:30:00,43.26,154.53,17.62,31.111197,49.477838
EVT0021065,BMW00720,WBA00000000000720,2026-03-15 03:20:00,25.12,115.56,52.56,23.369273,116.051212
EVT0041227,BMW00871,WBA00000000000871,2026-05-24 03:30:00,92.62,99.32,49.22,10.144786,53.168089
EVT0067787,BMW00408,WBA00000000000408,2026-08-24 08:50:00,42.45,123.43,27.08,23.779522,109.995293
EVT0077206,BMW00709,WBA00000000000709,2026-09-26 01:45:00,25.72,18.44,0.96,26.360916,95.678031
EVT0087764,BMW00487,WBA00000000000487,2026-11-01 17:35:00,72.07,36.59,35.83,46.430849,-52.561289
EVT0011100,BMW00693,WBA00000000000693,2026-02-08 12:55:00,18.39,5.51,16.8,51.38611,-113.103147
EVT0099001,BMW00736,WBA00000000000736,2026-12-10 18:00:00,59.6,34.56,22.46,39.248904,-11.743783
EVT0049252,BMW00432,WBA00000000000432,2026-06-21 00:15:00,27.46,93.79,36.41,52.145009,11.450406
EVT0000685,BMW00544,WBA00000000000544,2026-01-03 09:00:00,68.87,98.87,39.04,42.013447,-15.074581
EVT0048910,BMW00346,WBA00000000000346,2026-06-19 19:45:00,80.44,37.33,3.43,49.153869,-73.381695
EVT0041457,BMW00893,WBA00000000000893,2026-05-24 22:40:00,16.04,7.63,-9.32,44.739527,0.963202
EVT0031304,BMW00143,WBA00000000000143,2026-04-19 16:35:00,23.95,6.13,33.8,44.071114,-84.431446
EVT0007277,BMW00869,WBA00000000000869,2026-01-26 06:20:00,66.93,50.73,31.3,42.691204,-103.71884
EVT0049671,BMW00380,WBA00000000000380,2026-06-22 11:10:00,55.13,58.85,-7.34,19.198608,9.278372
EVT0080911,BMW00373,WBA00000000000373,2026-10-08 22:30:00,24.83,142.01,5.23,24.619164,-74.105288
EVT0003581,BMW00198,WBA00000000000198,2026-01-13 10:20:00,50.47,116.26,24.35,17.596904,17.107871
EVT0004972,BMW00333,WBA00000000000333,2026-01-18 06:15:00,49.98,153.79,32.45,45.483478,-109.935035
EVT0084071,BMW00189,WBA00000000000189,2026-10-19 21:50:00,60.84,75.78,45.76,34.603703,-57.483659
EVT0063278,BMW00489,WBA00000000000489,2026-08-08 17:05:00,71.97,129.91,24.0,35.283345,-3.912872
EVT0008731,BMW00305,WBA00000000000305,2026-01-31 07:30:00,56.51,127.96,41.49,8.582604,95.339977
EVT0041592,BMW00760,WBA00000000000760,2026-05-25 09:55:00,74.5,138.42,-7.14,17.671333,8.068642
EVT0024501,BMW00608,WBA00000000000608,2026-03-27 01:40:00,63.83,97.58,51.29,12.112766,40.28389
EVT0083481,BMW00922,WBA00000000000922,2026-10-17 20:40:00,36.59,72.68,-8.53,37.045287,-38.587694
EVT0040153,BMW00343,WBA00000000000343,2026-05-20 10:00:00,84.35,81.58,-7.42,16.092253,16.691292
EVT0064974,BMW00587,WBA00000000000587,2026-08-14 14:25:00,10.63,124.27,-5.88,33.705525,69.288631
EVT0092642,BMW00116,WBA00000000000116,2026-11-18 16:05:00,24.93,147.05,45.56,51.906881,-4.335893
EVT0077945,BMW00280,WBA00000000000280,2026-09-28 15:20:00,42.06,132.32,-3.09,8.362721,-108.705666
EVT0033365,BMW00049,WBA00000000000049,2026-04-26 20:20:00,64.19,77.17,31.28,54.418978,5.349527
EVT0057092,BMW00152,WBA00000000000152,2026-07-18 05:35:00,21.26,142.98,40.51,35.511432,-42.251619
EVT0008896,BMW00715,WBA00000000000715,2026-01-31 21:15:00,67.98,156.77,31.58,44.072269,50.748738
EVT0058407,BMW00036,WBA00000000000036,2026-07-22 19:10:00,20.87,13.98,3.94,53.01614,90.836416
EVT0041611,BMW00865,WBA00000000000865,2026-05-25 11:30:00,77.07,100.97,6.99,18.492464,4.171291
EVT0090880,BMW00465,WBA00000000000465,2026-11-12 13:15:00,39.89,35.16,-3.22,28.327118,17.695096
EVT0082918,BMW00488,WBA00000000000488,2026-10-15 21:45:00,45.46,10.08,44.4,46.882892,135.96725
EVT0033410,BMW00389,WBA00000000000389,2026-04-27 00:05:00,98.78,59.0,49.46,37.344542,-44.045103
EVT0040412,BMW00922,WBA00000000000922,2026-05-21 07:35:00,55.13,62.46,16.95,18.72255,-17.732621
EVT0071048,BMW00003,WBA00000000000003,2026-09-04 16:35:00,58.56,54.53,34.89,44.007509,-46.945239
EVT0068676,BMW00181,WBA00000000000181,2026-08-27 10:55:00,57.36,34.48,41.96,35.780245,-67.803151
EVT0004818,BMW00683,WBA00000000000683,2026-01-17 17:25:00,13.94,8.0,13.39,15.390438,-37.764424
EVT0061257,BMW00511,WBA00000000000511,2026-08-01 16:40:00,77.76,102.41,35.2,24.050463,-32.668072
EVT0035415,BMW00177,WBA00000000000177,2026-05-03 23:10:00,42.03,137.41,41.11,39.968101,-2.430688
EVT0028383,BMW00678,WBA00000000000678,2026-04-09 13:10:00,20.07,54.41,9.77,25.489507,12.169525
EVT0017811,BMW00933,WBA00000000000933,2026-03-03 20:10:00,73.57,8.47,31.96,38.282796,139.016718
EVT0035888,BMW00547,WBA00000000000547,2026-05-05 14:35:00,74.05,37.89,49.83,45.134228,-42.182686
EVT0006113,BMW00871,WBA00000000000871,2026-01-22 05:20:00,90.87,19.78,16.84,22.306534,40.330095
EVT0080771,BMW00277,WBA00000000000277,2026-10-08 10:50:00,77.1,88.47,8.18,48.584298,90.181648
EVT0097638,BMW00153,WBA00000000000153,2026-12-06 00:25:00,15.84,55.21,-5.59,46.609189,74.620434
EVT0014793,BMW00541,WBA00000000000541,2026-02-21 08:40:00,57.03,80.75,24.86,30.698446,86.836669
EVT0060954,BMW00760,WBA00000000000760,2026-07-31 15:25:00,31.26,72.67,50.45,24.5178,50.025742
EVT0002179,BMW00389,WBA00000000000389,2026-01-08 13:30:00,90.66,156.03,1.27,30.412038,52.373437
EVT0040569,BMW00893,WBA00000000000893,2026-05-21 20:40:00,19.69,2.81,48.09,46.920924,-116.008051
EVT0065562,BMW00404,WBA00000000000404,2026-08-16 15:25:00,11.67,101.19,54.08,16.778461,88.515889
