vehicle_id,model,region,timestamp,speed_kmh,battery_percent,distance_km,temperature_c,charging
BMW1024,BMW i5,Delhi,2026-09-01 15:00:00,47.75,92.41,5.77,32.3,false
BMW1024,BMW i5,Delhi,2026-09-01 16:00:00,66.82,91.51,5.82,33.6,false
BMW1024,BMW i5,Delhi,2026-09-01 17:00:00,69.55,89.87,12.46,29.7,false
BMW1024,BMW i5,Delhi,2026-09-01 18:00:00,62.38,89.2,5.74,29.3,false
BMW1024,BMW i5,Delhi,2026-09-01 19:00:00,37.72,88.5,6.35,28.5,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 08:00:00,32.88,89.54,4.52,30.2,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 09:00:00,38.42,88.44,6.29,28.6,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 10:00:00,52.02,87.75,4.17,29.0,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 11:00:00,54.08,87.01,4.24,31.9,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 12:00:00,51.91,86.09,4.08,32.5,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 13:00:00,84.56,84.0,16.77,32.3,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 14:00:00,41.3,82.76,7.8,29.9,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 15:00:00,32.02,82.04,5.37,31.4,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 16:00:00,49.52,81.57,3.93,30.2,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 17:00:00,69.09,80.14,12.24,28.6,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 18:00:00,63.29,79.08,8.59,31.7,false
BMW1025,BMW iX1,Hyderabad,2026-09-01 19:00:00,49.27,78.33,6.2,29.8,false
BMW1026,BMW i4,Bengaluru,2026-09-01 08:00:00,47.33,81.07,7.91,26.9,false
BMW1026,BMW i4,Bengaluru,2026-09-01 09:00:00,76.73,79.77,8.64,26.1,false
BMW1026,BMW i4,Bengaluru,2026-09-01 10:00:00,39.92,78.85,8.02,19.5,false
BMW1026,BMW i4,Bengaluru,2026-09-01 11:00:00,50.81,77.7,6.22,23.3,false
BMW1026,BMW i4,Bengaluru,2026-09-01 12:00:00,53.24,76.4,8.48,21.6,false
BMW1026,BMW i4,Bengaluru,2026-09-01 13:00:00,52.67,75.05,9.94,26.3,false
BMW1026,BMW i4,Bengaluru,2026-09-01 14:00:00,44.44,74.04,7.68,19.9,false
BMW1026,BMW i4,Bengaluru,2026-09-01 15:00:00,48.43,73.27,6.02,21.9,false
BMW1026,BMW i4,Bengaluru,2026-09-01 16:00:00,62.42,71.85,13.24,25.6,false
BMW1026,BMW i4,Bengaluru,2026-09-01 17:00:00,59.2,70.88,4.83,25.3,false
BMW1026,BMW i4,Bengaluru,2026-09-01 18:00:00,78.72,68.87,15.37,26.5,false
BMW1026,BMW i4,Bengaluru,2026-09-01 19:00:00,71.21,67.6,13.17,24.5,false
BMW1027,BMW iX,Chennai,2026-09-01 08:00:00,72.83,79.59,13.94,36.0,false
BMW1027,BMW iX,Chennai,2026-09-01 09:00:00,43.74,78.75,7.5,33.0,false
BMW1027,BMW iX,Chennai,2026-09-01 10:00:00,46.46,77.71,8.47,32.7,false
BMW1027,BMW iX,Chennai,2026-09-01 11:00:00,45.39,76.64,8.68,31.5,false
BMW1027,BMW iX,Chennai,2026-09-01 12:00:00,65.32,74.82,13.85,29.9,false
BMW1027,BMW iX,Chennai,2026-09-01 13:00:00,46.15,73.94,5.87,32.5,false
BMW1027,BMW iX,Chennai,2026-09-01 14:00:00,85.02,72.95,7.72,31.0,false
BMW1027,BMW iX,Chennai,2026-09-01 15:00:00,38.71,72.33,5.93,28.1,false
BMW1027,BMW iX,Chennai,2026-09-01 16:00:00,74.59,71.04,8.41,28.0,false
BMW1027,BMW iX,Chennai,2026-09-01 17:00:00,53.35,70.27,4.91,37.4,false
BMW1027,BMW iX,Chennai,2026-09-01 18:00:00,68.03,69.17,9.37,31.4,false
BMW1027,BMW iX,Chennai,2026-09-01 19:00:00,62.89,68.19,9.14,32.1,false
BMW1028,BMW i7,Mumbai,2026-09-01 08:00:00,55.46,94.53,10.86,29.4,false
BMW1028,BMW i7,Mumbai,2026-09-01 09:00:00,60.1,93.41,6.79,27.7,false
BMW1028,BMW i7,Mumbai,2026-09-01 10:00:00,55.27,92.3,9.72,27.7,false
BMW1028,BMW i7,Mumbai,2026-09-01 11:00:00,64.09,91.14,6.95,29.0,false
BMW1028,BMW i7,Mumbai,2026-09-01 12:00:00,34.95,90.57,5.21,27.8,false
BMW1028,BMW i7,Mumbai,2026-09-01 13:00:00,54.99,89.89,4.24,31.1,false
BMW1028,BMW i7,Mumbai,2026-09-01 14:00:00,62.52,99.06,12.86,26.3,true
BMW1028,BMW i7,Mumbai,2026-09-01 15:00:00,75.96,98.16,8.07,29.3,false
BMW1028,BMW i7,Mumbai,2026-09-01 16:00:00,39.29,97.48,4.17,30.5,false
BMW1028,BMW i7,Mumbai,2026-09-01 17:00:00,54.75,96.43,11.84,28.1,false
BMW1028,BMW i7,Mumbai,2026-09-01 18:00:00,40.39,95.32,8.82,28.5,false
BMW1028,BMW i7,Mumbai,2026-09-01 19:00:00,44.94,94.05,7.43,30.8,false
BMW1029,BMW i5,Delhi,2026-09-01 08:00:00,84.3,87.49,15.17,31.4,true
BMW1029,BMW i5,Delhi,2026-09-01 09:00:00,61.29,86.79,7.35,27.0,false
BMW1029,BMW i5,Delhi,2026-09-01 10:00:00,31.65,85.98,3.05,29.7,false
BMW1029,BMW i5,Delhi,2026-09-01 11:00:00,35.44,84.94,5.84,31.8,false
BMW1029,BMW i5,Delhi,2026-09-01 12:00:00,81.94,83.59,11.36,32.7,false
BMW1029,BMW i5,Delhi,2026-09-01 13:00:00,67.63,82.49,5.16,31.5,false
BMW1029,BMW i5,Delhi,2026-09-01 14:00:00,20,81.7,3,30.3,false
BMW1029,BMW i5,Delhi,2026-09-01 15:00:00,63.1,80.12,11.81,33.2,false
BMW1029,BMW i5,Delhi,2026-09-01 16:00:00,54.19,78.95,6.79,32.1,false
BMW1029,BMW i5,Delhi,2026-09-01 17:00:00,56.66,77.72,7.25,25.7,false
BMW1029,BMW i5,Delhi,2026-09-01 18:00:00,40.41,76.64,8.43,31.1,false
BMW1029,BMW i5,Delhi,2026-09-01 19:00:00,65.64,75.75,5.37,27.2,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 08:00:00,45.33,98.88,7.67,29.4,true
BMW1030,BMW iX1,Hyderabad,2026-09-01 09:00:00,45.37,97.96,7.87,28.4,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 10:00:00,87.24,96.22,10.72,31.3,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 11:00:00,51.55,95.18,10.94,36.9,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 12:00:00,48.74,93.96,9.27,28.2,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 13:00:00,65.96,92.52,10.63,29.6,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 14:00:00,63.46,91.55,7.93,30.2,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 15:00:00,39.35,90.36,6.76,28.6,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 16:00:00,40.34,89.44,6.3,33.1,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 17:00:00,40.59,88.93,4.36,32.2,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 18:00:00,56.41,87.94,7.22,27.1,false
BMW1030,BMW iX1,Hyderabad,2026-09-01 19:00:00,57.14,86.62,7.82,31.9,false
BMW1031,BMW i4,Bengaluru,2026-09-01 08:00:00,73.09,87.02,14.47,22.5,true
BMW1031,BMW i4,Bengaluru,2026-09-01 09:00:00,71.09,86.02,5.91,22.4,false
BMW1031,BMW i4,Bengaluru,2026-09-01 10:00:00,65.43,85.24,7.99,22.2,false
BMW1031,BMW i4,Bengaluru,2026-09-01 11:00:00,27.5,84.3,5.44,22.6,false
BMW1031,BMW i4,Bengaluru,2026-09-01 12:00:00,77.18,82.61,14.59,22.4,false
BMW1031,BMW i4,Bengaluru,2026-09-01 13:00:00,65.27,81.57,5.93,25.2,false
BMW1031,BMW i4,Bengaluru,2026-09-01 14:00:00,76.8,79.87,14.63,24.5,false
BMW1031,BMW i4,Bengaluru,2026-09-01 15:00:00,53.14,78.7,6.19,23.3,false
BMW1031,BMW i4,Bengaluru,2026-09-01 16:00:00,54.44,77.33,10.09,21.0,false
BMW1031,BMW i4,Bengaluru,2026-09-01 17:00:00,93.95,75.4,15.63,27.0,false
BMW1031,BMW i4,Bengaluru,2026-09-01 18:00:00,52.14,74.03,10.52,21.9,false
BMW1031,BMW i4,Bengaluru,2026-09-01 19:00:00,51.93,72.82,11.16,22.8,false
BMW1032,BMW iX,Chennai,2026-09-01 08:00:00,65.26,100,6.18,32.4,true
BMW1032,BMW iX,Chennai,2026-09-01 09:00:00,54.51,98.47,11.51,29.8,false
BMW1032,BMW iX,Chennai,2026-09-01 10:00:00,64.46,97.17,10.65,30.4,false
BMW1032,BMW iX,Chennai,2026-09-01 11:00:00,67.0,95.92,10.05,33.5,false
BMW1032,BMW iX,Chennai,2026-09-01 12:00:00,75.49,94.77,7.03,37.2,false
BMW1032,BMW iX,Chennai,2026-09-01 13:00:00,54.25,93.51,10.65,28.6,false
BMW1032,BMW iX,Chennai,2026-09-01 14:00:00,59.64,100,9.91,31.5,true
BMW1032,BMW iX,Chennai,2026-09-01 15:00:00,43.1,99.08,5.71,28.5,false
BMW1032,BMW iX,Chennai,2026-09-01 16:00:00,36.93,98.07,4.19,32.0,false
BMW1032,BMW iX,Chennai,2026-09-01 17:00:00,31.05,97.37,5.36,32.5,false
BMW1032,BMW iX,Chennai,2026-09-01 18:00:00,62.73,96.28,8.53,32.4,false
BMW1032,BMW iX,Chennai,2026-09-01 19:00:00,63.84,95.13,7.46,35.3,false
BMW1033,BMW i7,Mumbai,2026-09-01 08:00:00,84.18,98.55,10.57,23.8,true
BMW1033,BMW i7,Mumbai,2026-09-01 09:00:00,50.93,97.86,5.61,31.5,false
BMW1033,BMW i7,Mumbai,2026-09-01 10:00:00,68.19,96.66,8.7,30.2,false
BMW1033,BMW i7,Mumbai,2026-09-01 11:00:00,58.33,95.93,5.48,34.0,false
BMW1033,BMW i7,Mumbai,2026-09-01 12:00:00,46.53,94.87,8.58,28.0,false
BMW1033,BMW i7,Mumbai,2026-09-01 13:00:00,40.45,94.39,4.7,28.7,false
BMW1033,BMW i7,Mumbai,2026-09-01 14:00:00,74.76,93.41,7.65,28.0,false
BMW1033,BMW i7,Mumbai,2026-09-01 15:00:00,74.65,91.59,15.11,29.9,false
BMW1033,BMW i7,Mumbai,2026-09-01 16:00:00,39.71,90.62,7.83,29.6,false
BMW1033,BMW i7,Mumbai,2026-09-01 17:00:00,75.89,89.08,14.01,26.3,false
BMW1033,BMW i7,Mumbai,2026-09-01 18:00:00,42.19,88.32,4.18,30.9,false
BMW1033,BMW i7,Mumbai,2026-09-01 19:00:00,73.91,86.85,13.65,30.3,false
BMW1034,BMW i5,Delhi,2026-09-01 08:00:00,54.8,94.61,7.07,29.9,false
BMW1034,BMW i5,Delhi,2026-09-01 09:00:00,39.17,93.81,7.18,36.0,false
BMW1034,BMW i5,Delhi,2026-09-01 10:00:00,40.37,93.38,3.1,30.8,false
BMW1034,BMW i5,Delhi,2026-09-01 11:00:00,49.53,92.37,6.86,33.5,false
BMW1034,BMW i5,Delhi,2026-09-01 12:00:00,44.69,91.61,7.24,30.8,false
BMW1034,BMW i5,Delhi,2026-09-01 13:00:00,82.55,90.41,9.48,30.8,false
BMW1034,BMW i5,Delhi,2026-09-01 14:00:00,66.73,89.2,7.67,28.3,false
BMW1034,BMW i5,Delhi,2026-09-01 15:00:00,42.8,88.0,9.29,33.8,false
BMW1034,BMW i5,Delhi,2026-09-01 16:00:00,64.98,86.99,11.26,27.2,false
BMW1034,BMW i5,Delhi,2026-09-01 17:00:00,20,86.12,3.75,32.0,false
BMW1034,BMW i5,Delhi,2026-09-01 18:00:00,36.82,85.47,5.8,29.1,false
BMW1034,BMW i5,Delhi,2026-09-01 19:00:00,43.63,84.62,8.56,28.5,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 08:00:00,93.78,95.53,6.83,31.2,true
BMW1035,BMW iX1,Hyderabad,2026-09-01 09:00:00,71.34,94.15,9.38,33.1,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 10:00:00,84.74,92.57,15.29,27.6,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 11:00:00,64.61,91.45,7.67,31.3,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 12:00:00,45.15,90.46,4.33,29.7,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 13:00:00,50.31,89.19,9.35,32.0,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 14:00:00,43.67,88.61,4.32,27.0,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 15:00:00,48.0,87.53,10.36,29.4,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 16:00:00,55.52,86.47,9.76,31.7,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 17:00:00,37.67,85.63,7.13,34.7,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 18:00:00,74.25,84.1,9.43,32.6,false
BMW1035,BMW iX1,Hyderabad,2026-09-01 19:00:00,73.54,82.64,14.02,24.3,false
BMW1036,BMW i4,Bengaluru,2026-09-01 08:00:00,54.91,78.06,5.96,21.8,false
BMW1036,BMW i4,Bengaluru,2026-09-01 09:00:00,63.53,76.49,13.34,27.0,false
BMW1036,BMW i4,Bengaluru,2026-09-01 10:00:00,71.49,75.29,11.3,26.6,false
BMW1036,BMW i4,Bengaluru,2026-09-01 11:00:00,49.09,74.54,8.13,21.3,false
BMW1036,BMW i4,Bengaluru,2026-09-01 12:00:00,37.61,73.73,3.2,26.1,false
BMW1036,BMW i4,Bengaluru,2026-09-01 13:00:00,76.96,71.99,16.11,24.1,false
BMW1036,BMW i4,Bengaluru,2026-09-01 14:00:00,86.26,70.5,8.62,22.0,false
BMW1036,BMW i4,Bengaluru,2026-09-01 15:00:00,48.65,69.58,10.03,27.2,false
BMW1036,BMW i4,Bengaluru,2026-09-01 16:00:00,41.41,68.35,7.39,22.6,false
BMW1036,BMW i4,Bengaluru,2026-09-01 17:00:00,65.96,67.09,13.35,23.2,false
BMW1036,BMW i4,Bengaluru,2026-09-01 18:00:00,102.97,65.26,13.34,19.9,false
BMW1036,BMW i4,Bengaluru,2026-09-01 19:00:00,93.38,62.69,19.51,21.5,false
BMW1037,BMW iX,Chennai,2026-09-01 08:00:00,51.49,71.07,5.8,31.5,false
BMW1037,BMW iX,Chennai,2026-09-01 09:00:00,41.14,69.78,8.67,31.2,false
BMW1037,BMW iX,Chennai,2026-09-01 10:00:00,48.38,69.25,4.2,32.3,false
BMW1037,BMW iX,Chennai,2026-09-01 11:00:00,46.81,68.35,4.58,32.5,false
BMW1037,BMW iX,Chennai,2026-09-01 12:00:00,62.92,67.22,11.55,28.9,false
BMW1037,BMW iX,Chennai,2026-09-01 13:00:00,77.79,65.46,15.09,27.8,false
BMW1037,BMW iX,Chennai,2026-09-01 14:00:00,77.08,72.73,7.02,33.9,true
BMW1037,BMW iX,Chennai,2026-09-01 15:00:00,58.14,71.69,6.12,33.9,false
BMW1037,BMW iX,Chennai,2026-09-01 16:00:00,70.19,70.51,12.52,31.4,false
BMW1037,BMW iX,Chennai,2026-09-01 17:00:00,44.89,70.06,3.56,28.8,false
BMW1037,BMW iX,Chennai,2026-09-01 18:00:00,52.66,68.81,7.66,34.4,false
BMW1037,BMW iX,Chennai,2026-09-01 19:00:00,54.28,67.79,4.76,29.9,false
BMW1038,BMW i7,Mumbai,2026-09-01 08:00:00,50.07,89.32,4.66,27.8,true
BMW1038,BMW i7,Mumbai,2026-09-01 09:00:00,45.75,88.4,6.97,27.4,false
BMW1038,BMW i7,Mumbai,2026-09-01 10:00:00,36.46,87.86,3.75,28.1,false
BMW1038,BMW i7,Mumbai,2026-09-01 11:00:00,58.91,87.13,4.85,23.9,false
BMW1038,BMW i7,Mumbai,2026-09-01 12:00:00,56.27,86.32,8.7,28.0,false
BMW1038,BMW i7,Mumbai,2026-09-01 13:00:00,40.99,85.64,6.39,28.1,false
BMW1038,BMW i7,Mumbai,2026-09-01 14:00:00,49.43,94.72,4.98,31.7,true
BMW1038,BMW i7,Mumbai,2026-09-01 15:00:00,73.08,93.13,13.98,30.6,false
BMW1038,BMW i7,Mumbai,2026-09-01 16:00:00,41.49,92.5,3.26,28.8,false
BMW1038,BMW i7,Mumbai,2026-09-01 17:00:00,66.42,91.22,8.59,25.2,false
BMW1038,BMW i7,Mumbai,2026-09-01 18:00:00,57.48,90.58,4.41,25.7,false
BMW1038,BMW i7,Mumbai,2026-09-01 19:00:00,102.27,88.1,21.5,32.1,false
BMW1039,BMW i5,Delhi,2026-09-01 08:00:00,73.08,92.54,13.51,31.5,false
BMW1039,BMW i5,Delhi,2026-09-01 09:00:00,48.47,91.38,10.61,28.9,false
BMW1039,BMW i5,Delhi,2026-09-01 10:00:00,80.31,89.95,10.15,27.0,false
BMW1039,BMW i5,Delhi,2026-09-01 11:00:00,48.17,89.02,8.09,28.4,false
BMW1039,BMW i5,Delhi,2026-09-01 12:00:00,66.09,87.65,9.87,33.8,false
BMW1039,BMW i5,Delhi,2026-09-01 13:00:00,58.21,87.04,4.27,31.2,false
BMW1039,BMW i5,Delhi,2026-09-01 14:00:00,49.3,86.06,9.54,28.2,false
BMW1039,BMW i5,Delhi,2026-09-01 15:00:00,51.16,84.67,10.77,32.7,false
BMW1039,BMW i5,Delhi,2026-09-01 16:00:00,78.73,83.13,10.46,34.0,false
BMW1039,BMW i5,Delhi,2026-09-01 17:00:00,59.98,82.5,6.05,30.7,false
BMW1039,BMW i5,Delhi,2026-09-01 18:00:00,77.8,81.12,13.65,31.7,false
BMW1039,BMW i5,Delhi,2026-09-01 19:00:00,57.1,80.43,6.0,28.5,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 08:00:00,74.66,100,14.36,31.0,true
BMW1040,BMW iX1,Hyderabad,2026-09-01 09:00:00,49.51,99.03,8.46,33.1,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 10:00:00,55.33,98.07,9.35,31.3,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 11:00:00,56.34,96.5,11.96,30.8,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 12:00:00,75.87,95.21,10.17,28.2,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 13:00:00,93.21,93.03,15.91,29.0,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 14:00:00,51.48,100,6.51,32.4,true
BMW1040,BMW iX1,Hyderabad,2026-09-01 15:00:00,29.22,99.21,3.36,30.8,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 16:00:00,69.43,97.65,10.72,24.8,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 17:00:00,50.47,97.01,5.37,29.5,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 18:00:00,37.51,96.3,7.39,25.5,false
BMW1040,BMW iX1,Hyderabad,2026-09-01 19:00:00,56.45,95.31,6.22,28.4,false
BMW1041,BMW i4,Bengaluru,2026-09-01 08:00:00,64.79,85.12,11.57,22.8,false
BMW1041,BMW i4,Bengaluru,2026-09-01 09:00:00,27.98,84.19,3.36,24.7,false
BMW1041,BMW i4,Bengaluru,2026-09-01 10:00:00,93.12,82.06,19.96,24.6,false
BMW1041,BMW i4,Bengaluru,2026-09-01 11:00:00,75.13,80.91,7.99,24.0,false
BMW1041,BMW i4,Bengaluru,2026-09-01 12:00:00,67.39,79.49,10.3,29.3,false
BMW1041,BMW i4,Bengaluru,2026-09-01 13:00:00,44.44,78.82,5.51,26.1,false
BMW1041,BMW i4,Bengaluru,2026-09-01 14:00:00,40.47,87.1,8.79,23.8,true
BMW1041,BMW i4,Bengaluru,2026-09-01 15:00:00,75.77,85.91,9.52,19.3,false
BMW1041,BMW i4,Bengaluru,2026-09-01 16:00:00,48.2,85.32,4.43,23.3,false
BMW1041,BMW i4,Bengaluru,2026-09-01 17:00:00,76.1,84.25,10.09,22.7,false
BMW1041,BMW i4,Bengaluru,2026-09-01 18:00:00,50.95,83.1,9.93,26.1,false
BMW1041,BMW i4,Bengaluru,2026-09-01 19:00:00,45.14,82.13,4.9,20.9,false
BMW1042,BMW iX,Chennai,2026-09-01 08:00:00,47.04,100,8.9,29.7,true
BMW1042,BMW iX,Chennai,2026-09-01 09:00:00,54.78,98.69,11.37,29.2,false
BMW1042,BMW iX,Chennai,2026-09-01 10:00:00,54.72,97.76,4.11,31.3,false
BMW1042,BMW iX,Chennai,2026-09-01 11:00:00,78.97,96.08,14.58,30.7,false
BMW1042,BMW iX,Chennai,2026-09-01 12:00:00,63.98,95.06,11.26,30.5,false
BMW1042,BMW iX,Chennai,2026-09-01 13:00:00,43.51,94.0,7.08,31.9,false
BMW1042,BMW iX,Chennai,2026-09-01 14:00:00,45.18,93.32,3.21,30.1,false
BMW1042,BMW iX,Chennai,2026-09-01 15:00:00,76.37,91.86,8.49,32.2,false
BMW1042,BMW iX,Chennai,2026-09-01 16:00:00,85.32,89.86,14.6,32.5,false
BMW1042,BMW iX,Chennai,2026-09-01 17:00:00,64.02,89.23,5.41,31.4,false
BMW1042,BMW iX,Chennai,2026-09-01 18:00:00,64.54,87.94,12.41,34.9,false
BMW1042,BMW iX,Chennai,2026-09-01 19:00:00,46.44,87.01,6.08,33.5,false
BMW1043,BMW i7,Mumbai,2026-09-01 08:00:00,61.44,94.32,10.33,32.8,false
BMW1043,BMW i7,Mumbai,2026-09-01 09:00:00,58.4,93.32,7.41,27.9,false
BMW1043,BMW i7,Mumbai,2026-09-01 10:00:00,59.94,92.47,5.74,29.1,false
BMW1043,BMW i7,Mumbai,2026-09-01 11:00:00,33.96,91.45,5.26,30.8,false
BMW1043,BMW i7,Mumbai,2026-09-01 12:00:00,73.18,90.73,5.59,30.7,false
BMW1043,BMW i7,Mumbai,2026-09-01 13:00:00,79.19,89.61,11.19,25.1,false
BMW1043,BMW i7,Mumbai,2026-09-01 14:00:00,88.53,88.13,13.68,31.6,false
BMW1043,BMW i7,Mumbai,2026-09-01 15:00:00,69.75,86.43,14.94,28.1,false
BMW1043,BMW i7,Mumbai,2026-09-01 16:00:00,58.34,85.71,7.57,25.1,false
BMW1043,BMW i7,Mumbai,2026-09-01 17:00:00,63.82,84.37,12.46,30.6,false
BMW1043,BMW i7,Mumbai,2026-09-01 18:00:00,68.72,83.14,12.6,27.6,false
BMW1043,BMW i7,Mumbai,2026-09-01 19:00:00,82.01,81.35,11.9,28.7,false
BMW1044,BMW i5,Delhi,2026-09-01 08:00:00,31.56,84.97,5.85,32.8,true
BMW1044,BMW i5,Delhi,2026-09-01 09:00:00,37.4,84.47,3,33.6,false
BMW1044,BMW i5,Delhi,2026-09-01 10:00:00,75.4,82.97,9.3,30.9,false
BMW1044,BMW i5,Delhi,2026-09-01 11:00:00,37.41,82.32,6.33,32.6,false
BMW1044,BMW i5,Delhi,2026-09-01 12:00:00,38.28,81.65,6.77,28.0,false
BMW1044,BMW i5,Delhi,2026-09-01 13:00:00,71.39,80.07,11.79,34.3,false
BMW1044,BMW i5,Delhi,2026-09-01 14:00:00,55.1,87.59,6.41,32.1,true
BMW1044,BMW i5,Delhi,2026-09-01 15:00:00,57.01,86.78,5.59,32.3,false
BMW1044,BMW i5,Delhi,2026-09-01 16:00:00,43.54,86.21,3.22,30.1,false
BMW1044,BMW i5,Delhi,2026-09-01 17:00:00,74.89,85.08,8.89,32.9,false
BMW1044,BMW i5,Delhi,2026-09-01 18:00:00,54.14,84.08,4.48,33.4,false
BMW1044,BMW i5,Delhi,2026-09-01 19:00:00,92.34,82.46,14.39,27.1,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 08:00:00,66.16,80.34,5.26,31.6,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 09:00:00,42.82,79.81,3.49,31.4,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 10:00:00,58.45,78.85,9.3,33.5,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 11:00:00,68.01,77.34,14.44,31.3,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 12:00:00,38.28,76.69,4.57,26.9,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 13:00:00,69.88,75.26,15.1,25.5,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 14:00:00,42.37,87.01,4.96,35.5,true
BMW1045,BMW iX1,Hyderabad,2026-09-01 15:00:00,70.21,85.58,12.23,29.6,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 16:00:00,48.07,84.52,6.08,29.1,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 17:00:00,52.23,83.43,8.07,30.8,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 18:00:00,36.23,82.33,5.53,28.9,false
BMW1045,BMW iX1,Hyderabad,2026-09-01 19:00:00,35.13,81.68,4.77,30.9,false
BMW1046,BMW i4,Bengaluru,2026-09-01 08:00:00,69.22,87.31,10.03,20.0,false
BMW1046,BMW i4,Bengaluru,2026-09-01 09:00:00,59.1,85.93,10.48,27.7,false
BMW1046,BMW i4,Bengaluru,2026-09-01 10:00:00,99.01,84.13,14.05,27.4,false
BMW1046,BMW i4,Bengaluru,2026-09-01 11:00:00,24.28,83.39,4.22,23.8,false
BMW1046,BMW i4,Bengaluru,2026-09-01 12:00:00,61.58,81.99,12.58,21.7,false
BMW1046,BMW i4,Bengaluru,2026-09-01 13:00:00,53.91,80.75,9.99,23.2,false
BMW1046,BMW i4,Bengaluru,2026-09-01 14:00:00,44.73,90.49,9.73,26.9,true
BMW1046,BMW i4,Bengaluru,2026-09-01 15:00:00,37.75,89.51,8.11,26.5,false
BMW1046,BMW i4,Bengaluru,2026-09-01 16:00:00,69.58,88.27,10.2,24.1,false
BMW1046,BMW i4,Bengaluru,2026-09-01 17:00:00,40.83,87.51,5.59,22.4,false
BMW1046,BMW i4,Bengaluru,2026-09-01 18:00:00,60.8,86.52,8.82,20.7,false
BMW1046,BMW i4,Bengaluru,2026-09-01 19:00:00,64.97,85.17,8.6,24.2,false
BMW1047,BMW iX,Chennai,2026-09-01 08:00:00,65.72,81.23,9.09,31.5,true
BMW1047,BMW iX,Chennai,2026-09-01 09:00:00,41.04,80.27,5.57,32.3,false
BMW1047,BMW iX,Chennai,2026-09-01 10:00:00,52.68,79.3,10.09,33.9,false
BMW1047,BMW iX,Chennai,2026-09-01 11:00:00,70.65,78.07,12.12,29.1,false
BMW1047,BMW iX,Chennai,2026-09-01 12:00:00,69.16,77.31,6.65,31.8,false
BMW1047,BMW iX,Chennai,2026-09-01 13:00:00,22.81,76.73,3,29.7,false
BMW1047,BMW iX,Chennai,2026-09-01 14:00:00,66.59,75.84,4.95,35.3,false
BMW1047,BMW iX,Chennai,2026-09-01 15:00:00,64.53,74.62,8.28,35.2,false
BMW1047,BMW iX,Chennai,2026-09-01 16:00:00,64.87,73.44,12.41,36.0,false
BMW1047,BMW iX,Chennai,2026-09-01 17:00:00,82.41,72.37,8.08,35.0,false
BMW1047,BMW iX,Chennai,2026-09-01 18:00:00,46.71,71.21,9.31,32.5,false
BMW1047,BMW iX,Chennai,2026-09-01 19:00:00,45.02,70.19,7.28,29.4,false
BMW1048,BMW i7,Mumbai,2026-09-01 08:00:00,69.74,79.05,12.27,26.1,false
BMW1048,BMW i7,Mumbai,2026-09-01 09:00:00,53.25,78.51,4.8,28.3,false
