sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
SAL-00291,BMW-00007,DLR-0029,CUS-182356,2026-05-21,X3,South,7581646.59,2
SAL-00292,BMW-00089,DLR-0024,CUS-294805,2026-08-07,iX,South,13076993.28,1
SAL-00293,BMW-00092,DLR-0081,CUS-378552,2026-01-28,iX,West,12187176.88,1
SAL-00294,BMW-00198,DLR-0106,CUS-718155,2025-06-23,iX,North,12140941.71,1
SAL-00295,BMW-00213,DLR-0076,CUS-508091,2025-03-05,X1,East,5109307.63,2
SAL-00296,BMW-00159,DLR-0105,CUS-191833,2025-10-13,iX,East,12836620.53,1
SAL-00297,BMW-00188,DLR-0045,CUS-286823,2025-11-06,i7,South,21062486.46,1
SAL-00298,BMW-00023,DLR-0025,CUS-596984,2026-03-05,iX,North,12272824.59,2
SAL-00299,BMW-00088,DLR-0112,CUS-947546,2026-02-22,X3,North,6982880.0,1
SAL-00300,BMW-00042,DLR-0024,CUS-787889,2026-02-13,X3,South,7376534.52,2
SAL-00301,BMW-00015,DLR-0061,CUS-480806,2025-04-30,X5,North,11269650.92,1
SAL-00302,BMW-00034,DLR-0115,CUS-988364,2026-05-22,X5,West,11432979.66,2
SAL-00303,BMW-00232,DLR-0115,CUS-751552,2025-02-06,X7,West,13214046.74,1
SAL-00304,BMW-00226,DLR-0108,CUS-740387,2025-05-18,iX,East,12335836.18,2
SAL-00305,BMW-00164,DLR-0087,CUS-618435,2025-11-23,X3,East,7018123.89,1
SAL-00306,BMW-00017,DLR-0097,CUS-303190,2026-08-31,iX,North,12598515.48,1
SAL-00307,BMW-00191,DLR-0100,CUS-852707,2025-08-04,i4,South,7738337.37,1
SAL-00308,BMW-00137,DLR-0091,CUS-802159,2025-04-27,i4,North,7807302.45,1
SAL-00309,BMW-00236,DLR-0073,CUS-199064,2026-07-27,X3,South,7075961.01,1
SAL-00310,BMW-00049,DLR-0099,CUS-586693,2026-08-13,i4,South,7243501.7,1
SAL-00311,BMW-00140,DLR-0007,CUS-791018,2026-07-09,X3,South,7003155.43,1
SAL-00312,BMW-00118,DLR-0111,CUS-177149,2026-03-06,i4,North,7157554.84,2
SAL-00313,BMW-00092,DLR-0107,CUS-953611,2025-12-18,iX,West,12205582.54,1
SAL-00314,BMW-00067,DLR-0112,CUS-763170,2025-06-01,X1,North,5656629.34,1
SAL-00315,BMW-00187,DLR-0062,CUS-603288,2025-01-27,iX,West,12505252.03,1
SAL-00316,BMW-00160,DLR-0010,CUS-440294,2025-06-01,X1,North,5204440.29,1
SAL-00317,BMW-00052,DLR-0012,CUS-773090,2025-07-09,X1,South,5349233.7,1
SAL-00318,BMW-00174,DLR-0096,CUS-822658,2025-06-15,X1,North,5233474.85,1
SAL-00319,BMW-00099,DLR-0049,CUS-758616,2026-07-03,i7,West,22530326.21,1
SAL-00320,BMW-00067,DLR-0120,CUS-261102,2025-11-12,X1,North,5004817.53,1
SAL-00321,BMW-00105,DLR-0045,CUS-552827,2026-03-25,X7,South,14410146.42,2
SAL-00322,BMW-00038,DLR-0099,CUS-836403,2025-04-17,X5,South,10567112.56,1
SAL-00323,BMW-00227,DLR-0039,CUS-446025,2025-06-25,X3,East,6704781.52,1
SAL-00324,BMW-00106,DLR-0078,CUS-128344,2025-06-05,X3,North,7448340.16,2
SAL-00325,BMW-00247,DLR-0054,CUS-842607,2026-08-15,X5,South,10524854.88,1
SAL-00326,BMW-00210,DLR-0062,CUS-373647,2026-06-28,X7,West,13593294.12,1
SAL-00327,BMW-00098,DLR-0104,CUS-757296,2026-09-01,i4,East,6969759.96,1
SAL-00328,BMW-00044,DLR-0094,CUS-815607,2025-01-04,i4,South,7346621.44,1
SAL-00329,BMW-00063,DLR-0001,CUS-726899,2025-06-24,X1,East,5005499.07,1
SAL-00330,BMW-00199,DLR-0063,CUS-299399,2025-06-08,X1,West,5680733.01,1
SAL-00331,BMW-00017,DLR-0113,CUS-626034,2025-02-17,iX,North,13257929.92,1
SAL-00332,BMW-00231,DLR-0007,CUS-150716,2026-02-15,iX,South,13407401.31,1
SAL-00333,BMW-00159,DLR-0003,CUS-967312,2025-04-03,iX,East,13065725.01,1
SAL-00334,BMW-00009,DLR-0044,CUS-810905,2025-11-29,X1,West,5583243.68,1
SAL-00335,BMW-00054,DLR-0039,CUS-718778,2025-02-13,X5,East,10471777.46,2
SAL-00336,BMW-00051,DLR-0068,CUS-783081,2026-08-12,X7,West,15269499.05,1
SAL-00337,BMW-00042,DLR-0117,CUS-149374,2025-03-02,X3,South,7115270.43,2
SAL-00338,BMW-00001,DLR-0024,CUS-530480,2025-04-17,X5,South,10989479.81,1
SAL-00339,BMW-00079,DLR-0075,CUS-921889,2026-05-18,iX,West,13592549.35,1
SAL-00340,BMW-00142,DLR-0001,CUS-202489,2025-10-25,iX,East,13182823.05,1
SAL-00341,BMW-00119,DLR-0043,CUS-191179,2025-07-13,i4,South,7864976.0,1
SAL-00342,BMW-00083,DLR-0101,CUS-518179,2025-07-12,X3,East,6871780.83,2
SAL-00343,BMW-00159,DLR-0079,CUS-694349,2026-03-29,iX,East,11756562.19,1
SAL-00344,BMW-00209,DLR-0081,CUS-286021,2026-03-07,X5,West,10710746.28,1
SAL-00345,BMW-00241,DLR-0084,CUS-430227,2026-06-19,iX,West,11775459.88,2
SAL-00346,BMW-00090,DLR-0022,CUS-570797,2025-04-11,X3,South,6640838.75,2
SAL-00347,BMW-00147,DLR-0064,CUS-795445,2025-11-19,X5,East,10489499.87,1
SAL-00348,BMW-00240,DLR-0031,CUS-211556,2025-06-04,X7,South,14644314.21,2
SAL-00349,BMW-00171,DLR-0040,CUS-613775,2026-08-05,iX,South,12069084.74,1
SAL-00350,BMW-00240,DLR-0071,CUS-525475,2025-12-18,X7,South,13996735.82,2
SAL-00351,BMW-00176,DLR-0023,CUS-292040,2025-03-04,X1,East,5075118.76,2
SAL-00352,BMW-00240,DLR-0043,CUS-715729,2026-06-20,X7,South,14164085.12,1
SAL-00353,BMW-00133,DLR-0010,CUS-317489,2025-10-26,X3,North,7275542.09,2
SAL-00354,BMW-00062,DLR-0018,CUS-651262,2025-01-17,X7,West,13171700.53,1
SAL-00355,BMW-00003,DLR-0088,CUS-806242,2025-04-01,X3,North,7650456.03,1
SAL-00356,BMW-00237,DLR-0106,CUS-775656,2025-06-02,X1,North,5008569.64,1
SAL-00357,BMW-00209,DLR-0049,CUS-593456,2025-12-07,X5,West,11143368.85,1
SAL-00358,BMW-00014,DLR-0037,CUS-895850,2026-07-08,X3,West,7158759.84,1
SAL-00359,BMW-00234,DLR-0032,CUS-854178,2026-06-24,X1,West,4987701.47,1
SAL-00360,BMW-00105,DLR-0005,CUS-100932,2026-03-28,X7,South,13506289.2,2
SAL-00168,BMW-00167,DLR-0052,CUS-270840,2026-03-02,X5,South,10905077.79,1
SAL-00209,BMW-00155,DLR-0090,CUS-967548,2026-05-12,X5,East,11240723.38,1
SAL-00077,BMW-00137,DLR-0035,CUS-594138,2025-09-08,i4,North,6879286.71,1
SAL-00223,BMW-00075,DLR-0069,CUS-290523,2025-09-11,X5,North,11537364.7,2
